,Nameplayerid,Seasonplayerid,playeridplayerid,weightwRCplayerid,weightHRplayerid,weightPAplayerid,weightABplayerid,weightRplayerid,weightHplayerid,weight2Bplayerid,RBIsPredicted,linearSvrRBI,svrRBI,BayesRidgeRBI,HuberRegressorRBI,RidgeRBI,ARDRegressionRBI,Nameplayerid,Seasonplayerid,playeridplayerid,weightBABIP,weightOBPplayerid,weightwOBAplayerid,weightOPSplayerid,weightwRC+playerid,weightwRAAplayerid,weight1B,AVGPredicted,linearSvrAVG,svrAVG,BayesRidgeAVG,HuberRegressorAVG,RidgeAVG,ARDRegressionAVG,Nameplayerid,Seasonplayerid,playeridplayerid,weightRBIplayerid,weightISOplayerid,weightwRCplayerid,weightSLGplayerid,weightRplayerid,weightHRFB,weightOPSplayerid,HRsPredicted,linearSvrHR,SvrHR,BayesRidgeHR,HuberRegressorHR,RidgeHR,ARDRegressionHR,Nameplayerid,Seasonplayerid,playeridplayerid,weightwOBAplayerid,weightwRC+playerid,weightSLGplayerid,weightwRAAplayerid,weightOBPplayerid,weightISOplayerid,weightHRplayerid,opsPredicted,linearSvrOPS,svrOPS,BayesRidgeOPS,HuberRegressorOPS,RidgeOPS,ARDRegressionOPS,Name,Season,playerid,weightWRC,weightPAplayerid,weightHplayerid,weightABplayerid,weightRBIplayerid,weightG,weight2Bplayerid,runsPredicted,linearSVRRuns,svrRuns,BayesRidgeRuns,HuberRegressorRuns,RidgeRuns,ARDRegressionRuns,runs,hr,rbi,avg,ops
379,Greg Garcia,2017,10951,-0.707881996,-1.048264883,-1.251576932,-1.379896164,-0.811139774,-1.091921519,-1.024770148,20.59658048,20.71131518,22.46252263,20.52391853,20.86869902,20.03682641,20.58143498,Greg Garcia,2017,10951,1.221586105,2.030116593,0.523801442,0.31820423,0.433642273,0.041007733,-0.835805923,0.275638459,0.281607565,0.254,0.275493785,0.276260095,0.275503946,0.269475067,Greg Garcia,2017,10951,-1.323154351,-1.109031556,-0.707881996,-0.603988787,-0.811139774,-0.592199988,0.31820423,-1.903888516,-0.977333809,3.68071402,-1.851183282,-1.502380487,-1.805030496,-1.955716632,Greg Garcia,2017,10951,0.523801442,0.433642273,-0.603988787,0.041007733,2.030116593,-1.109031556,-1.048264883,0.761948224,0.762423283,0.772590056,0.761948179,0.762,0.761811378,0.761987483,Greg Garcia,2017,10951,-0.707881996,-1.251576932,-1.091921519,-1.379896164,-1.323154351,-0.694939947,-1.024770148,30.91802202,31.94068494,28.27736475,31.04301064,31.11958569,31.3919707,31.12628035,27,2,20,0.253,0.697
380,Phil Gosselin,2017,10953,-1.073764511,-1.155118963,-1.362081295,-1.336406493,-1.103356046,-1.045352426,-0.9199562,20.40309345,19.33000988,20.47481626,20.28877641,20.41308359,19.48239913,20.33134424,Phil Gosselin,2017,10953,1.031345007,0.064750131,-0.444630167,-0.42155844,-0.791187225,-0.480760481,-0.802466051,0.259534053,0.257887499,0.254,0.259503168,0.260379058,0.259506617,0.258414291,Phil Gosselin,2017,10953,-1.482033869,-1.14588215,-1.073764511,-0.618660805,-1.103356046,-1.155373801,-0.42155844,-2.413047064,-1.985908914,2.065639547,-2.399746663,-2.161126861,-2.387469287,-2.379929686,Phil Gosselin,2017,10953,-0.444630167,-0.791187225,-0.618660805,-0.480760481,0.064750131,-1.14588215,-1.155118963,0.691964375,0.692599304,0.728816508,0.691964305,0.692,0.691698857,0.691910392,Phil Gosselin,2017,10953,-1.073764511,-1.362081295,-1.045352426,-1.336406493,-1.482033869,0.088410476,-0.9199562,24.15290431,25.91780175,30.83291603,24.13575625,24.76585612,24.11762845,24.53613805,#N/A,#N/A,#N/A,#N/A,#N/A
381,Evan Gattis,2017,11003,0.521483253,1.783368236,0.462540749,0.511179679,0.261711396,0.295837454,-0.175777168,79.78905333,79.13431506,76.0269225,79.88196205,79.4122778,80.48904181,79.82621674,Evan Gattis,2017,11003,-0.76779224,-0.373896876,0.504970827,0.730357717,0.631195418,0.336441357,-0.115664684,0.254146465,0.256361861,0.254,0.253723712,0.254257264,0.253752395,0.253244919,Evan Gattis,2017,11003,0.972654679,1.64186527,0.521483253,1.215341424,0.261711396,1.620741816,0.730357717,26.49660446,25.76113653,27.21121791,26.4754609,26.07267289,26.45686062,26.49377488,Evan Gattis,2017,11003,0.504970827,0.631195418,1.215341424,0.336441357,-0.373896876,1.64186527,1.783368236,0.801585077,0.80056811,0.787830493,0.801584906,0.8016,0.801130774,0.801758184,Evan Gattis,2017,11003,0.521483253,0.462540749,0.295837454,0.511179679,0.972654679,0.480085687,-0.175777168,66.39006491,62.94981439,60.70967462,66.07952055,65.91961634,65.17278242,66.11171732,41,12,55,0.263,0.767
382,Kevin Kiermaier,2017,11038,-0.074905246,-0.172061427,-0.027578603,-0.001273606,0.111428742,-0.076715291,0.033850729,43.15857291,46.23740327,45.94611962,43.46268101,43.07706828,45.64484629,43.3682162,Kevin Kiermaier,2017,11038,-0.322084523,-0.063425942,0.034205462,0.048719257,0.125459367,-0.185326857,-0.179010441,0.252298328,0.252450242,0.254,0.252212966,0.252560486,0.25221868,0.251015888,Kevin Kiermaier,2017,11038,-0.500952847,0.197321994,-0.074905246,0.100268069,0.111428742,-0.131722577,0.048719257,11.65884692,11.43842716,11.88097013,11.64894509,11.55063473,11.64021952,11.68041956,Kevin Kiermaier,2017,11038,0.034205462,0.125459367,0.100268069,-0.185326857,-0.063425942,0.197321994,-0.172061427,0.736479981,0.736496547,0.765162193,0.73647994,0.7365,0.736382478,0.736509196,Kevin Kiermaier,2017,11038,-0.074905246,-0.027578603,-0.076715291,-0.001273606,-0.500952847,-0.010359795,0.033850729,55.01539769,52.15949077,49.7810397,54.78245001,54.67683503,54.08053452,54.84759124,56,15,39,0.276,0.788
383,Cameron Rupp,2017,11146,-0.400540684,0.116444588,-0.432544593,-0.370210979,-0.836186883,-0.428311943,0.012887939,50.25875268,50.14501029,47.37935866,50.36243983,50.06577887,51.0586195,50.26883825,Cameron Rupp,2017,11146,0.101881354,-0.550495022,-0.175621387,-0.046393086,-0.281500111,-0.32211474,-0.612428779,0.251701885,0.250036101,0.254,0.251556696,0.252245964,0.251567305,0.251416129,Cameron Rupp,2017,11146,-0.163333872,0.471858917,-0.400540684,0.219111413,-0.836186883,0.666659122,-0.046393086,14.66498255,14.40455778,13.70365099,14.6430147,14.55176711,14.62386615,14.62428347,Cameron Rupp,2017,11146,-0.175621387,-0.281500111,0.219111413,-0.32211474,-0.550495022,0.471858917,0.116444588,0.727476368,0.72732681,0.760599832,0.727476302,0.7275,0.727277061,0.727507757,Cameron Rupp,2017,11146,-0.400540684,-0.432544593,-0.428311943,-0.370210979,-0.163333872,-0.735810404,0.012887939,43.46235179,41.61216698,42.16945199,43.32547539,43.11636401,42.93008,43.3137775,35,14,34,0.217,0.716
384,Tommy Medica,2017,11147,-1.000588008,-0.407140403,-1.238576419,-1.191440925,-0.894630138,-1.161775158,-1.024770148,27.20747229,28.88216102,27.64281725,27.37380091,27.11265558,28.56206548,27.32275876,Tommy Medica,2017,11147,-0.055746985,-1.017625601,-0.310125777,-0.400422363,-0.079995903,-0.304487436,-1.202544517,0.234588019,0.230348999,0.254,0.234936672,0.235100604,0.234911746,0.238724637,Tommy Medica,2017,11147,-0.925955557,0.401842789,-1.000588008,-0.031780092,-0.894630138,0.616967315,-0.400422363,10.76085119,10.61519985,9.231568274,10.75168275,10.68846451,10.7438479,10.79829179,Tommy Medica,2017,11147,-0.310125777,-0.079995903,-0.031780092,-0.304487436,-1.017625601,0.401842789,-0.407140403,0.694040876,0.6941516,0.753727494,0.69404111,0.694,0.694730479,0.693953749,Tommy Medica,2017,11147,-1.000588008,-1.238576419,-1.161775158,-1.191440925,-0.925955557,-0.592763805,-1.024770148,28.0475491,26.96802056,25.88106911,27.85553202,28.15943371,27.30918588,28.05717044,#N/A,#N/A,#N/A,#N/A,#N/A
385,Ramon Flores,2017,11165,-1.329882271,-1.155118963,-1.043568719,-1.126206419,-1.4373175,-1.278197891,-1.339211992,22.83021052,19.32516926,21.13769126,22.51832197,22.53673793,20.29880441,22.62412631,Ramon Flores,2017,11165,-1.278725476,-0.789757026,-1.843475825,-1.869379664,-2.016016723,-1.404431238,-0.969165412,0.207930888,0.197543966,0.254,0.207870551,0.208538126,0.207874466,0.20633927,Ramon Flores,2017,11165,-1.243714592,-1.790767541,-1.329882271,-2.188566713,-1.4373175,-1.27132135,-1.869379664,-0.500347872,-0.280175859,2.06447161,-0.507659558,-0.27654915,-0.514596682,-0.618552385,Ramon Flores,2017,11165,-1.843475825,-2.016016723,-2.188566713,-1.404431238,-0.789757026,-1.790767541,-1.155118963,0.555014622,0.555964403,0.633953721,0.555014597,0.555,0.554950898,0.554651359,Ramon Flores,2017,11165,-1.329882271,-1.043568719,-1.278197891,-1.126206419,-1.243714592,-0.524646377,-1.339211992,22.04804769,24.10774563,25.68054067,22.30107106,22.35987617,23.03601519,22.30322923,#N/A,#N/A,#N/A,#N/A,#N/A
386,Josh Rutledge,2017,11167,-0.524940739,-0.941410803,-0.699055116,-0.691309713,-0.351942775,-0.533092402,-0.500700407,25.41816274,28.16681609,29.44044623,25.63953531,25.49310694,27.24577035,25.5883397,Josh Rutledge,2017,11167,1.411827204,0.036266559,0.093387393,-0.041109067,-0.514612822,-0.036552407,-0.469067329,0.268316513,0.268369394,0.254,0.269284837,0.269397987,0.269221583,0.271904798,Josh Rutledge,2017,11167,-0.68763628,-0.31674379,-0.524940739,-0.075796145,-0.351942775,-1.00629838,-0.041109067,5.094279909,5.045921157,4.970668855,5.108121439,5.105288893,5.120372407,5.140010702,Josh Rutledge,2017,11167,0.093387393,-0.514612822,-0.075796145,-0.036552407,0.036266559,-0.31674379,-0.941410803,0.72802627,0.728253734,0.756571957,0.728026661,0.728,0.728989458,0.727987605,Josh Rutledge,2017,11167,-0.524940739,-0.699055116,-0.533092402,-0.691309713,-0.68763628,-0.490587663,-0.500700407,38.51509373,38.64707101,36.93864982,38.53127772,38.51066189,38.58569809,38.57447129,#N/A,#N/A,#N/A,#N/A,#N/A
387,Oscar Taveras,2017,11173,-1.329882271,-1.048264883,-1.310079242,-1.234930595,-1.4373175,-1.161775158,-1.339211992,19.80156089,19.88074731,20.95422235,19.85772922,19.5731471,20.24425706,19.8266218,Oscar Taveras,2017,11173,-0.789534079,-1.245494177,-1.439962655,-1.499498329,-1.304825401,-0.861510258,-0.835805923,0.216210166,0.20716538,0.254,0.21628675,0.216619664,0.216279974,0.219150065,Oscar Taveras,2017,11173,-1.124554954,-1.477537494,-1.329882271,-1.440293804,-1.4373175,-0.989734444,-1.499498329,0.394542645,0.525078888,2.609007518,0.386718816,0.544202716,0.380256267,0.381246794,Oscar Taveras,2017,11173,-1.439962655,-1.304825401,-1.440293804,-0.861510258,-1.245494177,-1.477537494,-1.048264883,0.590045309,0.590922252,0.667346437,0.590045358,0.59,0.590207317,0.5897419,Oscar Taveras,2017,11173,-1.329882271,-1.310079242,-1.161775158,-1.234930595,-1.124554954,-1.342055513,-1.339211992,21.50005961,21.48394769,22.57184329,21.49886626,21.49790151,21.51365661,21.42763697,#N/A,#N/A,#N/A,#N/A,#N/A
388,Kole Calhoun,2017,11200,1.136165878,0.8003107,1.385577195,1.379523435,1.443100039,1.220233951,1.071508816,74.46325474,75.39695925,79.02055493,74.59142237,74.29174092,75.52179282,74.56818567,Kole Calhoun,2017,11200,0.186130983,0.341040779,0.394677228,0.386896478,0.532418846,0.393553824,1.101240651,0.275943642,0.28001274,0.254,0.275864519,0.275875799,0.275869587,0.275911087,Kole Calhoun,2017,11200,1.00840257,0.27470824,1.136165878,0.355561179,1.443100039,0.068701045,0.386896478,20.44088488,19.86999969,19.89952811,20.44003773,20.08984075,20.43911599,20.46944544,Kole Calhoun,2017,11200,0.394677228,0.532418846,0.355561179,0.393553824,0.341040779,0.27470824,0.8003107,0.768116772,0.767735151,0.779659508,0.768116762,0.7681,0.768104099,0.768161448,Kole Calhoun,2017,11200,1.136165878,1.385577195,1.220233951,1.379523435,1.00840257,1.198724553,1.071508816,82.64461563,80.7516222,83.42741752,82.57058953,82.14478515,82.33836086,82.56167917,77,19,71,0.244,0.725
389,Adam Eaton,2017,11205,1.472777792,-0.011780307,1.524682687,1.439684146,1.635127875,1.55553142,0.79899255,61.73884521,65.51608175,66.85716784,62.06627951,61.89223813,64.43968307,62.00879783,Adam Eaton,2017,11205,0.971554947,1.138580792,0.690586886,0.591916418,0.722069865,0.840582266,1.748034172,0.296353203,0.304107526,0.254,0.296391611,0.296246101,0.296388889,0.296518119,Adam Eaton,2017,11205,0.214004982,-0.248570191,1.472777792,0.235250633,1.635127875,-0.211229468,0.591916418,15.85975967,15.66754677,13.30510931,15.83547212,15.69687106,15.81433721,15.86117695,Adam Eaton,2017,11205,0.690586886,0.722069865,0.235250633,0.840582266,1.138580792,-0.248570191,-0.011780307,0.787884859,0.787769333,0.782307532,0.787884843,0.7879,0.787846997,0.78797452,Adam Eaton,2017,11205,1.472777792,1.524682687,1.55553142,1.439684146,0.214004982,1.123795382,0.79899255,92.45261293,89.95564192,85.90351745,92.40674023,91.8215131,92.21528946,92.2640205,#N/A,#N/A,#N/A,#N/A,#N/A
390,Matt Szczur,2017,11255,-1.220117517,-0.834556723,-1.622091562,-1.590096239,-0.936375319,-1.34805153,-1.234398044,19.03050754,18.34578524,22.01009788,18.92206479,19.01812541,18.17227866,18.98792893,Matt Szczur,2017,11255,0.107316814,-0.277052732,-0.363927533,-0.210197677,-0.514612822,-0.410251263,-1.235884389,0.245037259,0.242863762,0.254,0.244619472,0.245718093,0.244648421,0.242953025,Matt Szczur,2017,11255,-1.045115195,-0.224617305,-1.220117517,-0.149156234,-0.936375319,-0.327177018,-0.210197677,3.507971441,3.679997718,4.692600874,3.54196517,3.581922257,3.572093664,3.588792487,Matt Szczur,2017,11255,-0.363927533,-0.514612822,-0.149156234,-0.410251263,-0.277052732,-0.224617305,-0.834556723,0.711922789,0.712239659,0.745349421,0.711922552,0.712,0.711246189,0.711965071,Matt Szczur,2017,11255,-1.220117517,-1.622091562,-1.34805153,-1.590096239,-1.045115195,-0.422470235,-1.234398044,17.94694575,19.80927057,25.12959207,17.9547042,18.48745016,18.02157103,18.2665016,28,3,18,0.226,0.704
391,Jonathan Schoop,2017,11265,0.290977269,0.885793964,0.539893803,0.736601138,0.491309896,0.640448742,0.935250683,71.57784374,70.44814593,70.74029274,71.6106406,71.14019835,71.81507887,71.56206848,Jonathan Schoop,2017,11265,0.150800493,-0.761273454,0.03689555,0.163910873,-0.012827834,-0.193787963,0.397769348,0.264170643,0.263708493,0.254,0.264212038,0.264470293,0.264210211,0.265316258,Jonathan Schoop,2017,11265,0.599287812,0.63400153,0.290977269,0.6196575,0.491309896,0.694817813,0.163910873,19.54560182,18.96220389,21.45567402,19.53959225,19.19506117,19.53477267,19.63339177,Jonathan Schoop,2017,11265,0.03689555,-0.012827834,0.6196575,-0.193787963,-0.761273454,0.63400153,0.885793964,0.747425141,0.747031772,0.77170324,0.747425159,0.7474,0.747435765,0.747457489,Jonathan Schoop,2017,11265,0.290977269,0.539893803,0.640448742,0.736601138,0.599287812,0.589073572,0.935250683,62.99747247,60.3816969,60.50940496,62.67008637,62.6417152,61.74624137,62.84868539,92,32,105,0.293,0.841
392,Aaron Altherr,2017,11270,-1.329882271,-0.941410803,-1.446584632,-1.495868619,-1.228591591,-1.534327903,-1.548839889,16.56610488,16.98289197,21.314496,16.57549124,16.47163661,16.66088328,16.59538949,Aaron Altherr,2017,11270,-0.354697283,-0.504921307,-1.305458265,-1.425522062,-1.423357288,-0.903815789,-1.335904006,0.220252991,0.212628023,0.254,0.220430266,0.220991954,0.220417647,0.220980561,Aaron Altherr,2017,11270,-1.084835075,-1.14588215,-1.329882271,-1.719062142,-1.228591591,0.418200087,-1.425522062,4.755639628,5.17005162,6.343952295,4.772774635,4.930295741,4.787507979,4.685744009,Aaron Altherr,2017,11270,-1.305458265,-1.423357288,-1.719062142,-0.903815789,-0.504921307,-1.14588215,-0.941410803,0.597031555,0.597665043,0.672008661,0.597031701,0.597,0.597454425,0.596729944,Aaron Altherr,2017,11270,-1.329882271,-1.446584632,-1.534327903,-1.495868619,-1.084835075,-2.125405936,-1.548839889,20.23181548,19.63351402,24.93657227,20.33817061,19.95206047,20.63027532,20.04074544,58,19,65,0.272,0.856
393,Whit Merrifield,2017,11281,-0.634705493,-1.155118963,-0.764057683,-0.676813156,-0.351942775,-0.41666967,0.128183282,26.0653247,27.20185014,31.3729597,26.14555006,26.10777093,26.7460822,26.1224538,Whit Merrifield,2017,11281,1.629245602,0.036266559,-0.256324021,-0.167925524,-0.356570306,-0.431404028,-0.302367968,0.277195301,0.277336193,0.254,0.276772875,0.27776894,0.276802381,0.27532676,Whit Merrifield,2017,11281,-0.846515798,-0.814226806,-0.634705493,-0.266532377,-0.351942775,-1.3872689,-0.167925524,1.317899362,1.425666752,2.432247712,1.342748699,1.397189122,1.36498608,1.401225339,Whit Merrifield,2017,11281,-0.256324021,-0.356570306,-0.266532377,-0.431404028,0.036266559,-0.814226806,-1.155118963,0.714933416,0.715532009,0.744798354,0.714933198,0.715,0.714296645,0.714960094,Whit Merrifield,2017,11281,-0.634705493,-0.764057683,-0.41666967,-0.676813156,-0.846515798,-1.307996799,0.128183282,36.60848441,36.0841609,39.13489048,36.6040806,36.32462873,36.60209742,36.52151083,80,19,78,0.288,0.784
394,Jake Marisnick,2017,11339,-1.092058637,-0.727702643,-0.829710275,-0.785537333,-0.52309802,-0.940571966,-0.490219012,28.71827156,27.30138326,28.04395062,28.57287962,28.40769867,27.56895709,28.64052602,Jake Marisnick,2017,11339,-0.251423544,-1.570206896,-1.383470811,-1.256433452,-1.273216898,-1.140726762,-0.949161488,0.227574491,0.218564929,0.254,0.227220346,0.228056581,0.227243733,0.228560204,Jake Marisnick,2017,11339,-0.993479352,-0.519422056,-1.092058637,-0.939977996,-0.52309802,-0.572323265,-1.256433452,6.366901579,6.113536225,6.269825978,6.363309226,6.286505959,6.36018921,6.435196545,Jake Marisnick,2017,11339,-1.383470811,-1.273216898,-0.939977996,-1.140726762,-1.570206896,-0.519422056,-0.727702643,0.612691448,0.613251246,0.680190284,0.61269132,0.6127,0.612369449,0.612501676,Jake Marisnick,2017,11339,-1.092058637,-0.829710275,-0.940571966,-0.785537333,-0.993479352,-0.075071351,-0.490219012,29.11912677,29.29935394,31.65371033,29.06734031,29.3591081,28.93120461,29.30431778,50,16,35,0.243,0.815
395,Yasmani Grandal,2017,11368,0.254389017,1.035389676,-0.021078347,-0.189728846,-0.22670723,-0.444611126,-0.720809698,60.96778539,61.95324074,60.14354896,61.11154539,60.93399402,62.11207916,61.06167207,Yasmani Grandal,2017,11368,-1.167298547,0.577454426,0.655615745,0.605654867,0.726020928,0.436564447,-0.679108524,0.241632214,0.244837853,0.254,0.241744237,0.241915447,0.241736211,0.24003367,Yasmani Grandal,2017,11368,0.472184198,1.186760437,0.254389017,0.543363007,-0.22670723,1.690310346,0.605654867,22.45917432,22.20357033,21.79897613,22.44942425,22.26841731,22.44019775,22.34065927,Yasmani Grandal,2017,11368,0.655615745,0.726020928,0.543363007,0.436564447,0.577454426,1.186760437,1.035389676,0.789209766,0.788445527,0.787562573,0.789209881,0.7892,0.789561603,0.789297554,Yasmani Grandal,2017,11368,0.254389017,-0.021078347,-0.444611126,-0.189728846,0.472184198,0.119063319,-0.720809698,56.56057964,54.82180735,51.84641312,56.53096579,56.26875207,56.40739778,56.49288315,50,22,58,0.247,0.767
396,Brett Eibner,2017,11369,-1.403058774,-0.727702643,-1.570089509,-1.575599682,-1.312081955,-1.627466089,-1.129584096,20.69282143,20.5923399,23.27570488,20.67322869,20.581251,20.5432264,20.67975389,Brett Eibner,2017,11369,-2.01251257,-1.587297039,-1.359260021,-1.193025223,-1.383846659,-0.86856118,-1.7026426,0.195026231,0.184910195,0.254,0.194784768,0.195595033,0.194800373,0.195885801,Brett Eibner,2017,11369,-1.124554954,0.125463336,-1.403058774,-0.838741072,-1.312081955,-0.029026176,-1.193025223,8.981474719,8.669776056,7.060604573,8.959160338,8.92292953,8.939033283,8.941482876,Brett Eibner,2017,11369,-1.359260021,-1.383846659,-0.838741072,-0.86856118,-1.587297039,0.125463336,-0.727702643,0.618962879,0.619241602,0.691302416,0.61896276,0.619,0.618683118,0.618815626,Brett Eibner,2017,11369,-1.403058774,-1.570089509,-1.627466089,-1.575599682,-1.124554954,-1.682642654,-1.129584096,17.94637014,17.23239963,22.04848077,17.92595489,17.86230043,17.86437047,17.88549344,#N/A,#N/A,#N/A,#N/A,#N/A
397,Michael Choice,2017,11376,-1.29329402,-0.407140403,-1.102071029,-1.097213305,-1.353827137,-1.394620623,-1.548839889,26.97374077,27.99792433,27.89404924,27.12895926,26.61960384,28.22057624,27.06885548,Michael Choice,2017,11376,-2.528881266,-2.04303419,-1.655169679,-1.710859092,-1.699931691,-1.065986991,-1.335904006,0.181293868,0.168096464,0.254,0.181936462,0.181875221,0.181891858,0.18626057,Michael Choice,2017,11376,-0.568476642,-0.279893196,-1.29329402,-1.322917661,-1.353827137,0.285688602,-1.710859092,11.62345586,11.23472918,9.055363706,11.59605664,11.51348244,11.57152457,11.54966538,Michael Choice,2017,11376,-1.655169679,-1.699931691,-1.322917661,-1.065986991,-2.04303419,-0.279893196,-0.407140403,0.570088113,0.570430128,0.655540479,0.570088442,0.57,0.571026102,0.569728405,Michael Choice,2017,11376,-1.29329402,-1.102071029,-1.394620623,-1.097213305,-0.568476642,-1.137703229,-1.548839889,23.38587208,22.70206883,25.22085463,23.38205681,23.3012859,23.37379981,23.27912141,#N/A,#N/A,#N/A,#N/A,#N/A
398,Delino DeShields,2017,11379,-1.004246833,-1.005523251,-1.039018539,-1.083441576,-0.097297166,-1.070965427,-0.972363174,18.38087264,17.81174655,24.5256798,18.2045339,18.306814,17.0251645,18.34597142,Delino DeShields,2017,11379,-0.284036303,-0.741334954,-1.095631416,-1.108480918,-1.387797722,-0.699339057,-0.93582554,0.228290335,0.221617202,0.254,0.228524664,0.22905849,0.228509191,0.229965105,Delino DeShields,2017,11379,-1.196050737,-0.856604989,-1.004246833,-1.157123859,-0.097297166,-0.405027515,-1.108480918,4.156446873,4.263964952,5.851990183,4.182295993,4.172259715,4.204949267,4.247103167,Delino DeShields,2017,11379,-1.095631416,-1.387797722,-1.157123859,-0.699339057,-0.741334954,-0.856604989,-1.005523251,0.627005823,0.627545067,0.690050538,0.627005914,0.627,0.627233798,0.626801976,Delino DeShields,2017,11379,-1.004246833,-1.039018539,-1.070965427,-1.083441576,-1.196050737,-1.06617993,-0.972363174,29.18627201,29.08821733,26.0670512,29.25851383,29.13416651,29.45451545,29.18958181,75,6,22,0.269,0.714
399,Tyler Holt,2017,11391,-1.29329402,-1.368827123,-1.570089509,-1.633585909,-1.312081955,-1.48775881,-1.653653837,9.283509267,10.64931285,20.04102383,9.357635501,9.352065034,9.909188505,9.361436992,Tyler Holt,2017,11391,0.460621711,0.150200847,-0.95574685,-1.150753071,-1.146782886,-0.678186291,-1.202544517,0.237244424,0.232626194,0.254,0.23751443,0.238065595,0.237495889,0.237383115,Tyler Holt,2017,11391,-1.482033869,-1.698641057,-1.29329402,-1.675046089,-1.312081955,-1.867623034,-1.150753071,-4.630190984,-4.210126777,0.48689717,-4.612496744,-4.314395408,-4.597434371,-4.708556728,Tyler Holt,2017,11391,-0.95574685,-1.146782886,-1.675046089,-0.678186291,0.150200847,-1.698641057,-1.368827123,0.623024666,0.623887525,0.694294001,0.623024825,0.623,0.623451468,0.622761284,Tyler Holt,2017,11391,-1.29329402,-1.570089509,-1.48775881,-1.633585909,-1.482033869,-0.456528949,-1.653653837,18.75973705,20.53559715,26.60571438,18.85392314,19.26895956,19.1393987,19.05837171,#N/A,#N/A,#N/A,#N/A,#N/A
400,Gary Sanchez,2017,11442,-0.268822979,0.768254476,-1.433584119,-1.474123784,-0.769394592,-1.068636972,-0.9199562,47.98084012,47.3468556,46.96541731,47.9346852,48.25684532,47.57529529,47.94261823,Gary Sanchez,2017,11442,0.433444411,1.54589587,2.864177832,3.171574526,2.764769382,1.162104301,-1.40258375,0.293645458,0.308454068,0.254,0.293072248,0.294246876,0.293113858,0.285520802,Gary Sanchez,2017,11442,-0.330157366,3.77367212,-0.268822979,3.621552348,-0.769394592,4.75795123,3.171574526,26.9501617,27.21468112,15.44662151,26.9799371,26.78415594,27.00706076,27.05281367,Gary Sanchez,2017,11442,2.864177832,2.764769382,3.621552348,1.162104301,1.54589587,3.77367212,0.768254476,1.032791894,1.031296953,0.932154942,1.03279154,1.033,1.031779814,1.03357848,Gary Sanchez,2017,11442,-0.268822979,-1.433584119,-1.068636972,-1.474123784,-0.330157366,-2.261640792,-0.9199562,37.40169846,34.38835099,36.25158455,37.21787629,36.79478301,36.66424076,37.01584212,79,33,90,0.278,0.876
401,Mark Canha,2017,11445,0.133647788,0.340838156,0.230481586,0.26546304,0.357725314,0.142159447,0.128183282,54.60720148,55.79493825,55.88480186,54.76040702,54.4078192,55.85797622,54.71683491,Mark Canha,2017,11445,-0.327519983,-0.191602016,0.120288272,0.106843467,0.196578499,-0.00834872,0.031030754,0.253331321,0.253688397,0.254,0.253458447,0.253570819,0.2534497,0.25384952,Mark Canha,2017,11445,0.781999258,0.346566898,0.133647788,0.232316229,0.357725314,0.020665631,0.106843467,16.76135726,16.26955166,17.48088184,16.78457412,16.48122049,16.80468087,16.7973562,Mark Canha,2017,11445,0.120288272,0.196578499,0.232316229,-0.00834872,-0.191602016,0.346566898,0.340838156,0.741023539,0.740826762,0.770258638,0.741023631,0.741,0.741283807,0.741023352,Mark Canha,2017,11445,0.133647788,0.230481586,0.142159447,0.26546304,0.781999258,0.156527904,0.128183282,54.33145883,54.09557287,53.39837774,54.34792131,54.10074011,54.41679443,54.33140306,#N/A,#N/A,#N/A,#N/A,#N/A
402,Tony Wolters,2017,11470,-1.037176259,-1.048264883,-1.427083862,-1.44513067,-1.061610864,-1.231628798,-0.605514355,20.66075386,20.70268047,22.42145605,20.62476423,20.78702845,20.38620426,20.63645107,Tony Wolters,2017,11470,0.949813107,0.150200847,-0.175621387,-0.093949257,-0.909719112,-0.339742045,-1.235884389,0.257606,0.256639845,0.254,0.257845809,0.258828298,0.25783259,0.256473591,Tony Wolters,2017,11470,-0.806795919,-0.298318493,-1.037176259,-0.222516324,-1.061610864,-0.691583602,-0.093949257,3.506977169,3.664713874,4.37433515,3.537631602,3.614597004,3.564439352,3.513084681,Tony Wolters,2017,11470,-0.175621387,-0.909719112,-0.222516324,-0.339742045,0.150200847,-0.298318493,-1.048264883,0.721941829,0.722188361,0.747523855,0.721941869,0.722,0.72193362,0.721970789,Tony Wolters,2017,11470,-1.037176259,-1.427083862,-1.231628798,-1.44513067,-0.806795919,-1.64858394,-0.605514355,21.80956672,22.92404811,25.34605289,21.96660608,21.78219436,22.4394299,21.90084974,30,0,16,0.24,0.625
