,Name,Season,playerid,weightwRC,weightHR,weightPA,weightAB,weightR,weightH,weight2B,RBIsPredicted,linearSvrRBI,svrRBI,BayesRidgeRBI,HuberRegressorRBI,RidgeRBI,ARDRegressionRBI
93,Starlin Castro,2019,4579,0.48960418585907295,-0.09762311217286217,0.9168704363322566,1.0537493697808766,0.6473478374571018,1.1719078749000726,0.662943159749493,64.49920222379478,62.79593491282084,62.96919420303776,64.44063354585995,64.21719148498255,63.978725480987904,64.4565592634275
6,Todd Frazier,2019,785,0.12654697038516888,0.7862970087140211,0.46434055360378756,0.3088916273213709,0.31428028711098294,-0.23363175328844354,-0.2581860311095878,65.33269574123163,62.607039338761055,64.28939457221098,65.16929129459064,65.20104746161851,63.90078635770818,65.23920438945629
179,Carlos Gonzalez,2019,7287,0.4825545311896768,0.12335691804885865,0.48548063571665034,0.5403613640219345,0.6960894301906801,0.6116075801877852,1.2942788973045933,62.33606608414591,62.569305380910684,63.95679295018897,62.376215713963276,62.64394933015879,62.71571022424061,62.350204891035844
470,Trea Turner,2019,16252,0.8456117466635809,0.0932232775640785,1.0450321841414874,1.1004884512300288,1.3744099290663125,1.1503578635649847,0.38349947263494044,58.074992659321346,62.35451732353511,66.1502849227471,58.45785387856878,57.99979467608126,61.50774099820592,58.39409685699696
492,Paul DeJong,2019,18015,0.16179524373214985,0.5753615253205604,0.15582748026919618,0.1924148687893565,0.33865108347777206,0.08722397103397753,0.4352483035820798,62.7377688261607,62.26012911557707,62.87313953601636,62.760898161645784,62.74681314970215,62.95080528702309,62.74627542104503
126,Brandon Crawford,2019,5343,0.2463910997649042,-0.1277567526576423,0.9076216504078792,0.9268861487046063,0.24929149679954507,0.7169631911593264,0.9009877821063342,66.17647824083713,61.87619865676025,60.70965344806923,65.89330685412813,66.01481800599005,63.66381591368184,65.95372051661147
287,Andrelton Simmons,2019,10847,0.5918241785653178,-0.3889149701924033,0.9915213512933034,1.1093911334108197,0.5254938556231558,1.2796579315755126,0.8388891849697668,61.719120604797986,61.34896539016725,61.072121076670165,61.796765590704034,61.46615754778401,62.39231603563316,61.76092154713949
3,Adrian Beltre,2019,639,0.3345117831323567,0.22380238633145905,0.11222606091141668,0.11674207025263386,-0.136579445674617,0.348218552758932,0.24895251217237807,65.11572593365548,61.34700279897658,60.5971286937442,64.95680512979493,65.03502832147396,63.666484899621665,64.97821068525101
65,Ryan Braun,2019,3410,0.16532007106684796,0.5050496975227401,-0.0014018804452208128,0.027715248444724772,0.2046117034604316,0.058490622587193536,0.4766473683397913,63.0364328526055,61.25858193661547,61.369287088369106,62.95872484435428,63.137326243386006,62.34889868640472,62.96773482814613
407,Adonis Garcia,2019,13777,0.14769593439335746,-0.10766765900112224,0.7312340902786802,0.9469171836113859,0.3752072780279559,0.9444355330296996,0.8181896525909113,61.98933150007828,61.12911526992128,60.13504173140335,62.00144403492631,61.59692446077423,62.09064348316265,61.97346753628358
57,Robinson Cano,2019,3269,0.4402566031732996,0.17357965219015886,0.14789994947687257,0.18351218660856572,0.20461170346043162,0.4823075121772572,0.5490957316657865,63.041703831791665,61.03988320729195,61.08217166284486,62.982858836278574,63.136254824794044,62.5024472549226,62.98379991257122
148,Jean Segura,2019,5933,0.8420869193288827,-0.3788704233641432,1.0972217618576174,1.2473827072130788,1.3419155339105937,1.6436136785681097,0.9734361454323293,61.58025230644952,60.7928893308861,63.71042746381802,61.51530847796103,61.63117254212554,61.04490153937237,61.567219858608226
241,Jason Kipnis,2019,9776,0.13712145238926315,0.16353510536189883,0.5878779084508294,0.5596505087469814,0.2127353022493613,0.18779069059772147,0.756091055454344,61.47379169490816,60.77423466540513,60.360364394181865,61.47877442604953,61.434654160277994,61.52393674516502,61.45675908441965
84,Ryan Zimmerman,2019,4220,0.18294420774033843,0.5050496975227401,-0.2577253760636821,-0.2349138758886069,-0.12033224809675758,-0.07080944542333428,0.3317506416878011,61.628228945803635,60.761536021025485,60.188107102989655,61.68348217224195,61.70137523701143,62.09044541654458,61.63790392119329
379,Yoenis Cespedes,2019,13110,0.24723479069742887,0.5380722142949289,-0.08051281272998415,-0.08619683012130014,0.07889958861603842,0.056644384887404114,-0.005874985537991276,63.190386369581475,60.76080165864337,61.437319313471725,63.10084393834952,63.185298965258895,62.38063623824441,63.12293156438464
295,Kole Calhoun,2019,11200,0.14417110705865938,0.3845151355836196,0.9399924011432004,0.8927592003449079,0.7732636186855126,0.3218796500160467,0.010907889815536975,62.06586284679782,60.59812309652783,62.55241233917359,61.951346072084334,61.79826220022285,61.09558871459616,62.022619047240156
239,Justin Bour,2019,9744,0.21466765375262128,0.5954506189770804,0.06003648319528668,-0.07021425554397522,-0.29498962205874674,-0.18813728491436893,-0.6928762110655585,63.18104976129705,60.595241397874595,61.09688942676377,63.151836753481604,62.88223486956974,62.876894275625396,63.15939593579736
154,Ian Kinsler,2019,6195,0.22171730842201753,0.2740251204727592,0.7920118263531608,0.8526971305313488,0.9154265974917828,0.5134353063279399,0.5076966669080749,59.291227031463826,60.57217023241976,62.792136477545334,59.3921034293873,59.1668459295422,60.232777675275635,59.38607404097348
248,DJ LeMahieu,2019,9874,0.8879096746799581,-0.2583358614250228,1.085991093235159,1.1375829603166578,1.508449309083653,1.4017746624743446,1.004485444000613,61.23699061973924,60.43847560986624,64.82176030339207,61.12738370025656,61.52448193459865,60.32872296770043,61.20694676801078
88,Daniel Murphy,2019,4316,0.47198004918558256,0.15349055853363883,-0.03707576901067677,0.04255305207937626,0.21273530224936127,0.5565353289981159,0.5697952640446421,62.765721214353704,60.41645815782839,60.45656829747917,62.67854138008812,62.92466334061613,61.973010499906636,62.68718081409902
356,Marcus Semien,2019,12533,0.34156143780175285,-0.03735583120330196,0.9736844070105755,0.9958819356057358,0.8423142083914152,0.7193576368632251,0.8595887173486227,60.89657447275931,60.30184517092799,61.8469873830461,60.84474143561979,60.88606067734872,60.47852490688606,60.87255486381212
169,Mark Trumbo,2019,6876,-0.07436818769262271,0.6758069936031608,0.0666427588555562,0.16793249279218153,0.07869592223202082,0.02496838273261226,-0.47553112108757317,60.412639472429696,60.29013298704538,61.434180459904105,60.52595180728168,59.90826730471204,61.401640490428015,60.495303180304475
260,Wil Myers,2019,10047,0.14064627972396126,0.3342924014423194,0.10429853011909318,0.09522725498238921,0.06244872465416135,-0.030103868457057037,0.5697952640446422,59.67952952774195,59.88475585129271,59.62413077293187,59.78280990391716,59.749095668812174,60.588815645768484,59.728228762648705
250,Jay Bruce,2019,9892,-0.021495777672151217,0.4447824165531799,0.05475146266707104,0.05516518516883001,-0.2096918347749845,-0.17137616498707825,0.1144055517098157,59.698864789543386,59.7690856015663,59.36513073142686,59.83720284427298,59.481367641866385,60.89890873965177,59.76907648585534
124,Aaron Hicks,2019,5297,0.5460014232142425,0.6456733531183806,0.2687947940598067,0.04923006371496946,0.7163984271630045,-0.07320389112723305,-0.37203345919329445,61.13343075971316,59.575388753177826,63.415659521527026,61.03485568786225,61.405831222372264,60.29489348106056,61.11961163445467
50,Mitch Moreland,2019,3086,0.15474558906275365,0.2740251204727592,0.30512931019128964,0.2703133378712769,0.2127353022493613,0.04891283977159888,0.5180464330975029,59.94953751169538,59.44761983499204,59.71022754249251,59.97046735541354,59.99975561179602,60.14218490270752,59.95318864700666
219,Lorenzo Cain,2019,9077,1.138172415443523,-0.3688258765358832,1.034462143085056,0.9936562650605381,1.2038143544987883,1.3874079882509527,0.4041990050137962,57.99261662438476,59.32165024493148,62.17157976655496,58.15914732229102,58.13738703442765,59.489881618399295,58.159560323309755
111,Melvin Upton Jr.,2019,5015,-0.1342902523824904,0.49500515069448003,0.5726834744322093,0.6501611109183556,0.33458928408330724,0.2739907359380734,-0.6307776139289913,62.071924271514845,59.27637012143294,60.660405298629044,61.918027152928914,61.39635122176455,60.71731527327002,61.99115224941616
38,Pedro Alvarez,2019,2495,-0.1342902523824904,0.6958960872596808,-0.5041394581917391,-0.49976867076713644,-0.5183885887543143,-0.5161763463484861,-0.11328930445759755,60.69466150083711,59.23468388894153,58.13175706566498,60.729936171813485,60.57995279589319,60.96598274640686,60.68321900533718
332,Niko Goodrum,2019,12092,0.11244766104637648,0.09322327756407853,0.2621885183995371,0.2940538236867194,-0.03097266141853055,0.08243507962618019,0.8181896525909113,56.13785746680872,59.12003505604895,58.22601947948124,56.49291692867109,56.09058577495104,59.26799843590676,56.346776773316954
291,Evan Gattis,2019,11003,-0.2788081731051124,0.6758069936031608,-0.22667588046041492,-0.1889166846211873,-0.3356076160033954,-0.37011515841066744,-0.2478362649201599,62.34927713487542,58.966045722497654,58.578145223552156,62.18807379554566,62.050708034706524,60.8984828375173,62.21513467258219
420,Carlos Correa,2019,14162,0.3697600564793376,0.31420330778579936,0.25624287030529447,0.1568041400661929,0.5051848586508316,0.18539624489382284,0.2075534474146666,62.84388398851997,58.677016156944575,60.57053234890802,62.523746831591964,63.09992935655918,60.03288941641608,62.642250857139885
387,Mike Zunino,2019,13265,-0.4127516118236401,0.6456733531183806,-0.2531009831014934,-0.20152881771064107,-0.5793155796712872,-0.573643043242054,-0.10293953826816966,58.568823127030626,58.62585627790956,57.436001886727965,58.72400515497873,58.16597360113751,59.90740417496045,58.63466603823503
228,A.J. Pollock,2019,9256,0.16884489840154604,0.3845151355836196,0.06267899345939451,0.09077591389199367,0.3589600804500964,0.060885068291092206,0.36279994025608475,57.79790170390898,58.57756155890434,59.728311729320616,57.91469432050215,57.87889046861962,58.84682165238594,57.88003273414602
344,Scott Schebler,2019,12225,0.041951114352414505,0.5050496975227401,-0.04500329980300036,-0.06502102427184717,-0.010663664446206249,-0.18095394780267296,-0.10293953826816969,59.1495366223765,58.44255967339217,59.23816195262861,59.19358496540998,59.04379692110644,59.53024459258624,59.17572487452234
503,Shohei Ohtani,2019,19755,0.2534407544343004,0.6958960872596808,-0.5635959391341657,-0.5813765907577197,0.131499314360064,-0.3006762329976062,-0.009791642563318798,57.840446242650096,58.35838296478748,59.600135867368266,57.97262218356264,58.12605242442688,59.00743484316577,57.93418361558808
320,Brandon Drury,2019,11615,0.10976652464420304,-0.034466954915893216,0.1474036975493178,0.2164943640255907,-0.14043757868506426,0.27214449823828396,0.801406777237383,59.21340265708142,58.3502814318347,57.016412912640774,59.254984635521524,59.18414799508474,59.556953613002335,59.19871322352814
105,Ender Inciarte,2019,4922,0.7398669266226379,-0.5496277194445639,1.432820565399314,1.518172623545469,1.236308749654507,1.550230296116062,0.58014503023407,56.916158614729866,58.299519318176564,59.873611653824724,57.05413321452195,56.67466502150416,58.17513137112462,57.05488647275065
127,Yangervis Solarte,2019,5352,-0.23298541775403714,0.20371329267493893,0.32494813717209853,0.42091704476298974,-0.22593903235284404,0.12792954800025483,-0.02014140875274667,59.904053585576385,58.03179785515988,57.10121157982491,59.87628489293823,59.3474461757582,59.63320763587957,59.85984679856777
276,Tommy Joseph,2019,10349,-0.10172311543768282,0.38740401187102835,-0.04880268956068995,0.0028299916866089403,-0.16480837505185345,-0.0798390202348198,-0.00587498553799129,59.65465759364456,57.92119986094868,57.77646710148851,59.62414192981044,59.41830541213287,59.36552096478872,59.614490437405244
229,Chris Davis,2019,9272,-0.4726736765135078,0.6155397126336004,0.5588102955456431,0.5270073407507481,-0.09596145172996834,-0.38927072404185675,-0.7549748082021258,58.941169871775486,57.873370645242915,58.97535860655277,58.94764428575896,58.160296022108724,59.00120078394478,58.95611195081401
226,Starling Marte,2019,9241,0.3803345384834319,-0.00722219071852187,0.4352729406986012,0.5388775836584694,0.5823590471456639,0.6738631684891504,0.3731497064455125,55.69759568591563,57.85554658797672,59.11588584884957,55.946709630465456,55.581669514209025,57.91339505613715,55.88152400015949
7,Brandon Phillips,2019,791,0.2366603086933346,-0.1851351573397938,0.5616171814482231,0.6972392017882996,0.5297593214016383,0.8037114445037876,0.801406777237383,59.378256021846106,57.808208366113085,58.091971840953555,59.28397872416746,59.31054308054949,58.5591591876059,59.30668242591976
91,Brandon Moss,2019,4467,-0.1545955254581543,0.5983394952644892,-0.07853093003190326,-0.07506847739531147,-0.05513979140130211,-0.3097058078090916,-0.2853186726525439,58.97960605757252,57.682113082009344,58.59475785985594,58.96362952299128,58.75156906564664,58.834120727336085,58.96698093758063
171,Ian Desmond,2019,6885,0.2463910997649042,0.2438914799879791,0.6519587823554448,0.6887394003684495,0.7407692235297937,0.44878527232267595,-0.23748649873073202,55.22891834148456,57.656122741480445,60.123745010535586,55.47953070167151,54.89314643380154,57.47718134899007,55.44466461084539
328,Joc Pederson,2019,11899,0.034901459683018304,0.5753615253205604,-0.277544203044491,-0.33284337987730694,0.11525211678220457,-0.46349854086271536,0.38349947263494044,57.12133567992314,57.63273004202185,58.36979734351614,57.208706408916804,57.41782046792366,57.910419073050136,57.17331786984305
279,Cheslor Cuthbert,2019,10473,0.04195111435241451,-0.308558595566323,0.38110148028439034,0.5240397800238178,-0.27468062508642244,0.5852686774448999,0.7146919906966325,58.63208138306949,57.51680140864342,55.50646551166055,58.688776261019456,58.285461129490535,59.0917645808504,58.61989124888483
375,Jackie Bradley Jr.,2019,12984,0.23934144509550803,0.04300054342277837,0.6248730521483394,0.5967450178336102,0.6757804332183559,0.2715962902341747,0.7664408216437719,55.76219163589343,57.45361182549439,59.04338894731515,55.89847155274224,55.904594731745576,57.01262614774462,55.86776573560455
252,Chris Carter,2019,9911,-0.05942518742130565,0.5682058547797091,-0.10429540510695473,-0.16854664029361605,-0.09169598595148593,-0.3743558418143556,-0.3163679712208276,59.19263794715581,57.27626183385949,58.29673871227081,59.128769259808855,59.083219709514346,58.62097161781567,59.14925229508197
281,Cesar Hernandez,2019,10556,0.9372572573657314,-0.2784249550815429,1.3727034568908607,1.23625435448709,1.2606795460212963,1.1335967436376941,-0.2995850958672993,55.56870781152236,57.23938563389126,59.49940085474892,55.74892663617888,55.406012781069464,57.2041798106273,55.77622771046196
483,Jung Ho Kang,2019,17182,0.04195111435241451,0.5954506189770804,-0.5437771121533568,-0.6407278052963258,-0.437152600865017,-0.5880097174654461,-0.2167869663518763,58.49799178613855,57.11884059448734,56.95822541401487,58.52785385803156,58.60095041218033,58.729021367975314,58.49823819598493
317,Yolmer Sanchez,2019,11602,0.2851642004465833,-0.589805906757604,1.1315743952910193,1.1932247239466007,0.2655386943774045,0.8295021392425637,0.8699384835380505,52.17598478965764,56.95762177301429,56.472543444283566,52.683784712496646,51.77581238814199,56.663764008487156,52.50717390448663
223,Logan Morrison,2019,9205,-0.18011300773356564,0.6758069936031608,-0.11106605640569661,-0.18298156316732667,-0.16907384083033597,-0.5736430432420541,-0.5065804196558568,57.10694976411448,56.95565348838635,58.1327104494247,57.199886238422465,56.87089286357504,57.923267741988376,57.173999070271144
206,Dustin Pedroia,2019,8370,0.5327458048079748,-0.24540243830935402,0.5081063486000392,0.5125085465368884,0.48101772866806003,0.7821614331686996,0.3977658958496958,58.71688274346138,56.7273726993251,57.56289814256817,58.623487162752895,58.773099221563456,57.89227024519543,58.6627224546322
308,Gary Sanchez,2019,11442,-0.12724059771309415,0.7662079150575011,-0.313878719175974,-0.36474465769180764,0.0786959222320208,-0.58082638035375,-0.3823832253827223,56.90722735753741,56.413802604088715,58.33635216340575,56.92433307914667,56.90903962703561,57.07305283057975,56.93287943185728
32,Ryan Howard,2019,2154,-0.7335108992811671,0.997232492107482,-0.5966273174355138,-0.5442820816710909,-0.8433325403115034,-0.9711210300892325,-1.1482659234003851,58.31298730092177,56.323184426208584,55.217390396201296,58.32479146942183,57.59446051351848,58.37269628369528,58.298682757505034
285,Jurickson Profar,2019,10815,0.3027883371200737,0.043000543422778315,0.36722830139782403,0.32669699168295274,0.4929994604674369,0.16863512496653216,0.5387459654763587,53.27109357291439,56.174515509168074,57.68107778702657,53.54824426216863,53.430033435746154,55.751396074423354,53.47282873766119
143,Avisail Garcia,2019,5760,0.010227668340131613,0.2941142141292793,-0.050948947897243,0.04403683244284143,0.034016128892907255,0.1494795593353428,-0.4755311210875731,55.68174753345436,55.55435121103978,56.77127126732071,55.793584180964274,55.305869530423806,56.65584069547373,55.767443353216755
318,Willson Contreras,2019,11609,0.22171730842201748,-0.15789039314242242,0.20339266502313752,0.13603121497768078,-0.30311322084767645,0.08482952533007884,0.29035157693008956,54.70668480987314,55.484402235931626,54.89549781534771,54.925290493419965,54.627697093057385,56.60590593853102,54.83017416226734
280,Derek Dietrich,2019,10542,0.26401523643839464,-0.08757856534460215,0.3877077559446599,0.3853063160398261,0.33052748468884235,0.3290629871277427,0.32140087549837315,53.80149667450086,55.3355608046356,56.14114660175477,53.99811714381116,53.770959228914094,55.55116933349932,53.94368061233073
268,Brandon Belt,2019,10264,0.27458971844248903,0.04300054342277834,0.14591806677879177,0.028457138626457337,0.034016128892907255,-0.05883721690384104,0.19720368122523868,54.507710530933075,55.20608208858331,55.99852162519378,54.66071697869386,54.635792021757496,55.85727374553131,54.6114194715319
253,Brett Gardner,2019,9927,0.5918241785653178,-0.08757856534460215,1.1963158967616616,1.0871344279588426,1.5450055036338368,0.7385132024944143,0.09370601933095993,53.46343274397515,55.095640833585435,59.51786193453143,53.51963538281997,53.57131924887944,54.05476604245301,53.59183603037754
39,Lucas Duda,2019,2502,-0.25765920909692386,0.37447058875535955,-0.3178424845721357,-0.3551000853292842,-0.6605515675605844,-0.5425152490913714,-0.2995850958672993,56.523209627870656,55.0508849176508,54.16686948335054,56.559872556269966,56.2718219429058,56.80669790636115,56.51691618559536
397,Jose Peraza,2019,13593,0.2569655817689984,-0.48936043847500366,0.9148885536341756,1.076006075232854,0.5173702568342261,1.1790912120117687,0.10405578552038774,56.61771178079774,55.03881678942956,54.67577739613145,56.568094613910674,56.087392956223866,56.179451207902154,56.59940161119167
484,Yoan Moncada,2019,17232,0.09482352437288599,-0.07753401851634215,0.4755712222262458,0.44465753057843216,0.1883645058825722,0.08243507962618019,0.38349947263494033,51.553253615092345,54.85570833537969,55.292177754324115,51.89864931632191,51.440191006158315,54.62156940560521,51.78980968506407
441,Johan Camargo,2019,14950,0.16179524373214982,-0.057444924859822,-0.057555223557512636,-0.053892671545858584,-0.10814684991336301,0.10159064525736952,0.42489853739265193,55.4111103989985,54.793447077847894,54.63694243382144,55.46308239585354,55.506641643989184,55.8544361099553,55.424841165350514
25,Matt Holliday,2019,1873,-0.08057415142949424,0.26686944993190787,-0.1023135224088739,-0.119581888299266,-0.16480837505185345,-0.2235057624687397,-0.1300721798111258,55.96308169905031,54.786124260829716,55.22132889124406,55.96522142472073,55.843719506965634,55.97127915490509,55.956576782843165
99,Curtis Granderson,2019,4747,0.16884489840154607,0.35438149509883954,0.07192777938377201,-0.06947236536224266,0.45644326591725315,-0.34377625566778214,0.17650414884638296,53.3746551231877,54.70895816139362,57.31719034612881,53.488609588410924,53.703073802217965,54.42598246736471,53.4789321335344
410,Joey Wendle,2019,13853,0.5706752145571292,-0.8107859369793249,0.6123211283938271,0.6130666018317269,0.25335329619401,0.9683799900686862,1.2321803001680263,57.191415463112456,54.53891060684688,55.68097079970183,57.041331895641434,57.47133065014119,55.8546904485253,57.062121099846365
97,Chase Headley,2019,4720,0.19436238067695744,-0.12486787637023355,0.4169397444883184,0.3789683138250247,0.28605135773374646,0.3296111951318519,0.18042080587171044,56.930457071488505,54.414164102948845,55.019526144097185,56.772598464496035,56.91497788375913,55.544740861086794,56.831490140770285
47,Angel Pagan,2019,2918,0.28868902778128136,-0.308558595566323,0.5991085770732878,0.6724178163703329,0.6189152416958478,0.7528798767178064,0.30070134311951746,54.17453720248075,53.91295431849743,54.899578348507404,54.18642264531893,54.05950009953591,54.3038922329745,54.20481545515194
323,Christian Villanueva,2019,11738,-0.3810281658113573,0.49500515069448003,-0.4512892529095821,-0.39590404532457585,-0.559006582698963,-0.5401208033874727,-0.6307776139289913,53.51143071159763,53.87408765492568,53.612864582851316,53.697926622485426,53.07559069243974,55.127774185673346,53.622491583760535
56,Welington Castillo,2019,3256,-0.11229759744177711,0.11620124750800732,-0.1637518860493814,-0.11513054720887056,-0.32321855143598316,-0.03673899756464382,-0.2232200755159766,56.01920829104781,53.83832849332267,53.5804629984096,55.96890381565627,55.7608508630195,55.54521332591839,55.96811277384964
167,Eduardo Nunez,2019,6848,-0.014446123002755024,-0.3889149701924033,0.36788892896385106,0.5863585552893542,0.12743751496559919,0.7265409739749211,0.5180464330975029,53.59362362339998,53.8085250679176,53.05464713765921,53.69995900011004,53.2322262589455,54.52628022754034,53.64723324517777
77,Josh Reddick,2019,3892,0.20409317174852698,0.002822356109738189,0.30248679992718175,0.28440925132419587,0.4239488707615342,0.32666854142384405,-0.14433860302588114,56.181371436100136,53.780941745219316,55.43300371409654,56.02426185210795,56.13377826166077,54.80977840877246,56.10107079180041
485,Rafael Devers,2019,17350,-0.32110610112148963,0.2639805736444991,-0.24649470744122387,-0.16888564971440778,-0.17313564022480082,-0.2647595474391262,-0.009791642563318798,54.6825883801901,53.232009475270935,53.38735763171742,54.63280351962948,54.521655365857065,54.241195963125016,54.63387668692147
489,Ian Happ,2019,17919,0.0525255963565088,0.2639805736444992,-0.033112003614515,-0.1800140024403964,0.08275772162648566,-0.35814292989117413,-0.2788855634884435,54.791642788135285,52.93374145707889,54.89129734319687,54.689343386691355,54.914427844079405,53.90090886373118,54.740289030154294
184,Ben Zobrist,2019,7435,0.5001786678631673,-0.4290931575054434,0.47292871196213804,0.3815968651311633,0.4564432659172532,0.5349853176630278,0.4973469007186471,54.38983233108102,52.87960131615582,54.23589882338193,54.30244385924241,54.66785962373176,53.634004126818,54.344740932319574
115,Alex Gordon,2019,5209,-0.09551715170081132,-0.2884695019098029,0.6697957266381728,0.6420003189192973,-0.014725463840671093,0.19976291911721478,0.09370601933095996,53.53563765121849,52.80742405926701,52.492919201614896,53.55575125578162,53.166886084082876,53.71446857262705,53.545749324476176
262,Jonathan Villar,2019,10071,-0.0003468136639626328,-0.1478458463141624,0.3659070462657702,0.408304911673536,0.02183073070951269,0.30990742149655337,-0.3616836930038665,52.76633382170618,52.57573534194597,53.001048165281375,52.862863337948696,52.31377553857356,53.60987320782573,52.84294056931754
0,Victor Martinez,2019,393,-0.2682336911010181,-0.39895951702066335,0.29059550373869647,0.36156583022438377,-0.7580347530277411,0.2548351703068841,-0.15468836921530907,56.1966897568459,52.42748493391154,50.781828565023105,56.07458447374681,55.53263215393254,55.053705852256435,56.06798818108127
17,Coco Crisp,2019,1572,-0.20478679907645236,-0.2081131272837226,0.30182617236115483,0.3088916273213709,-0.0715906553631792,-0.06123166260773971,0.6111943288023537,52.04492206497923,52.337495829191404,52.08635895060359,52.1172362722325,51.97320066822807,52.69570463142349,52.07168451054999
495,Dansby Swanson,2019,18314,-0.24355989975813142,-0.34873678287936316,0.5687197090360476,0.5685531909277722,-0.09596145172996837,0.19497402770941744,0.3421004078772289,56.45759905230723,52.10620367581179,51.35452780623948,56.145860348196,56.19385782871368,53.702985733708985,56.225300838363694
286,Jedd Gyorko,2019,10816,0.01022766834013164,0.05304509025103832,-0.15202496549936823,-0.19262613552985014,-0.20156823598605486,-0.14024837083639566,-0.2581860311095878,53.52779389724349,52.10215452488298,52.645694527711704,53.51838066524484,53.45928483372032,53.42907819373269,53.51965502871755
205,Denard Span,2019,8347,0.30983799178947,-0.3788704233641433,0.4927475389429469,0.47581691821120037,0.44425786773385856,0.44399638091487864,0.38349947263494044,49.857828448664485,52.05721915283572,53.21700127680984,50.08617673801565,49.895633022821116,51.90034814074097,50.03173247080022
233,Matt Adams,2019,9393,-0.3775033384766592,0.515094244351,-0.7089340036600974,-0.6629845107483031,-0.5305739869377089,-0.6335041858395206,-0.6928762110655585,52.85264630130439,52.00296002972112,51.94626617179098,52.91638142855207,52.595440233973385,53.389684232113794,52.885515945432275
24,Joe Mauer,2019,1857,0.5107531498672615,-0.830875030635845,0.7279309524485454,0.6983839727309731,0.41176347257813967,0.898941064655625,0.8388891849697668,53.488628228884906,51.88853599594337,53.31957192298704,53.40310906413281,53.66551345519828,52.74112105741204,53.43002895504564
213,Elvis Andrus,2019,8709,0.17589455307094226,-0.4692713448184836,0.44914611958516737,0.5648437400191094,0.549864651989945,0.6618909399696571,0.745741289264916,50.551734845030914,51.81441815725148,52.95702103811459,50.66803152403106,50.58435633110675,51.61217441033564,50.637776716913386
26,Jose Bautista,2019,1887,0.006702841005433557,0.18362419901841887,0.2945592691348583,0.06703542807655122,0.399578074394745,-0.4874429979017021,0.02125765600496482,52.322472221497506,51.64454177654111,54.472247985332686,52.23969426766989,52.60748491116955,51.6449827525587,52.299297085208906
70,Troy Tulowitzki,2019,3531,-0.23919138149090868,0.025800326053667,-0.19942577461483732,-0.16854664029361602,-0.5059995241869021,-0.18758907691025972,-0.34741726978911114,53.389709170862915,51.62079246069837,50.97832331794849,53.38437418248094,53.05985941963229,53.30903803499963,53.366300684786395
15,Wilson Ramos,2019,1433,-0.1166661157089999,-0.05744492485982206,-0.5497227602475994,-0.47899574567862435,-0.8473943397059682,-0.10433168527791573,-0.3720334591932944,53.48968137348104,51.61716655654819,50.013649439000595,53.547211362316744,53.181617915118316,53.92743588863115,53.4889560850844
222,Buster Posey,2019,9166,0.4050083298263186,-0.7103404686967245,0.31900248907785583,0.2710552280530095,-0.030972661418530528,0.6020297973721905,0.58014503023407,54.16981464071613,51.196777830304555,51.60308238302335,54.020746687310265,54.34110183251776,52.83147308758589,54.05086430756192
428,Ronald Guzman,2019,14388,-0.3105316191173953,0.09322327756407853,-0.16061312385771873,-0.12882357990084867,-0.39653460692036835,-0.3485651470755795,-0.32028462824615506,49.47111391896974,51.02833683158311,50.97308110836652,49.72420194240348,49.12117166284365,51.69310863793886,49.63303069465637
309,Mark Canha,2019,11445,-0.09904197903550942,0.1936687458466789,-0.2729198100823023,-0.2920394198820153,0.17211730830471267,-0.3485651470755795,0.09370601933095996,50.53672846025858,50.90891951949076,52.75707371784425,50.58395025791052,50.74410068879444,50.98440770667538,50.58020638811217
465,Aledmys Diaz,2019,15937,-0.3070067917826972,-0.04740037803156197,-0.29604177489324596,-0.18520723371252443,-0.2584334275085629,-0.11151502238961163,0.24895251217237802,52.56156455603625,50.828102796082376,50.437963540672385,52.488519535356446,52.48037964394467,51.90914325090209,52.48559048940718
112,Josh Donaldson,2019,5038,0.052525596356508886,0.3342924014423195,-0.6745813702266954,-0.8158138881852135,-0.24624802932516843,-0.6694208713980005,-0.3306343944355829,51.53279342928866,50.800986092491804,52.3785464611195,51.56036695902076,51.86682835751375,51.77153775759513,51.55677079240368
28,Adrian Gonzalez,2019,1908,-0.12287207944587136,-0.2755360787941341,-0.03889327607028553,-0.021652384310566097,-0.3475893478027723,0.04946104777570809,0.18042080587171047,54.21128996626245,50.795655589518326,50.084599391662096,54.02653399672765,54.124988080387986,52.55578028277104,54.05866296035048
335,Nick Ahmed,2019,12147,-0.3916026478154515,-0.2683804082532828,0.23047839523024288,0.31185918804830115,-0.21375363416944945,-0.054048325496043714,0.48699713452921917,50.3087913848131,50.765710444057746,50.276847074828744,50.40743157311836,50.04892024695383,51.1857133908613,50.34780264129308
198,Adam Lind,2019,8027,-0.23919138149090863,0.11620124750800732,-0.34410321157474205,-0.31321522573146815,-0.298847755069194,-0.24505577380382768,-0.34741726978911114,53.316316145789024,50.66546165247706,50.80398693198719,53.19101302573245,53.16328833485684,52.19451568764334,53.22364995770846
293,Cameron Rupp,2019,11146,-0.31321275551956873,-0.004333314431113112,-0.3064474403112052,-0.2776044970083046,-0.4938141260035074,-0.3528058304792676,0.025174313030292328,51.383385301793545,50.631369416785304,49.950093165536096,51.42975158798612,51.24586482729257,51.773540934808686,51.38676218644486
