Name,Season,playerid,runsPredicted,HRsPredicted,RBIsPredicted,AVGPredicted,opsPredicted,linearSVRRuns,linearSvrHR,linearSvrRBI,linearSvrAVG,linearSvrOPS,svrRuns,SvrHR,svrRBI,svrAVG,svrOPS,runs,hr,rbi,avg,ops
Aaron Hill,2017,6104,43.28839473,6.966182942,42.96868163,0.241750543,0.685804197,44.46517324,6.926513131,39.9693823,0.239235673,0.686129123,43.66516108,6.714379299,39.01457608,0.254,0.730282897,#REF!,#REF!,#REF!,#REF!,#REF!
Eduardo Escobar,2017,6153,40.77813867,8.44645065,40.72714958,0.243488621,0.669083776,40.82620606,8.15344328,40.50250277,0.238738032,0.669466682,42.02056558,7.702663091,39.71260319,0.254,0.719829351,#REF!,#REF!,#REF!,#REF!,#REF!
J.D. Martinez,2017,6184,79.867102,25.57091822,85.59204102,0.307656181,0.899562328,77.44485883,25.08307418,85.2818858,0.319832895,0.898367418,76.59030079,28.66059881,87.42861786,0.254,0.841327526,#REF!,#REF!,#REF!,#REF!,#REF!
Ian Kinsler,2017,6195,89.68935988,20.53254325,76.46806911,0.287911792,0.802912852,87.35712695,19.8778526,77.72480036,0.294663483,0.802355244,89.47639526,18.96064186,79.13754427,0.254,0.787433926,#REF!,#REF!,#REF!,#REF!,#REF!
Nate Schierholtz,2017,6201,31.2301152,8.268755249,30.31272597,0.196559294,0.5520576,31.09749324,7.747932289,30.94046983,0.182669706,0.552714105,35.55385831,6.662782506,31.44221899,0.254,0.6261103,#REF!,#REF!,#REF!,#REF!,#REF!
Andre Ethier,2017,6265,50.65884243,11.42641811,44.42188625,0.263843422,0.755933319,50.83489983,11.29252786,46.26923563,0.266488034,0.755949985,48.60466763,11.05310293,45.22186147,0.254,0.772801085,#REF!,#REF!,#REF!,#REF!,#REF!
Alcides Escobar,2017,6310,67.15290369,7.830982412,55.05681653,0.268502664,0.638496699,67.9723342,7.523456018,51.89350811,0.263713864,0.639353572,68.73398193,5.36319088,52.10634154,0.254,0.694759232,#REF!,#REF!,#REF!,#REF!,#REF!
Ryan Sweeney,2017,6352,20.56594232,0.060994018,19.50262831,0.228324033,0.642005036,21.1156879,0.380415976,18.38430723,0.223058404,0.642729063,22.11587276,2.899610095,20.16184227,0.254,0.704051437,#REF!,#REF!,#REF!,#REF!,#REF!
Danny Valencia,2017,6364,58.235837,15.27900391,55.62211242,0.283822102,0.801075507,56.91654209,15.23237226,55.33152698,0.289269005,0.800771548,54.38820658,16.37005007,55.8400152,0.254,0.784648408,#REF!,#REF!,#REF!,#REF!,#REF!
Adam Jones,2017,6368,78.48267363,23.03229581,87.36222752,0.267819037,0.760251509,76.08733799,22.32538087,83.74612812,0.269435748,0.759592782,76.93570116,24.54599229,84.61241672,0.254,0.778657995,#REF!,#REF!,#REF!,#REF!,#REF!
Michael Bourn,2017,6387,45.1020079,3.820706523,31.77423684,0.263095316,0.65599468,45.90892377,3.868237512,31.61810348,0.259864043,0.656707627,46.00592944,3.875764567,34.09756355,0.254,0.705399621,#REF!,#REF!,#REF!,#REF!,#REF!
Kirk Nieuwenhuis,2017,6400,43.55480337,16.4526649,43.17159906,0.243642619,0.709019611,42.77201613,16.42143381,44.94369914,0.242024607,0.708837915,41.22008673,14.99542457,43.45158854,0.254,0.756873913,#REF!,#REF!,#REF!,#REF!,#REF!
Jordy Mercer,2017,6547,54.51333715,9.009877328,51.73294292,0.255483156,0.674260265,55.99247605,8.843577123,48.12713509,0.252976873,0.674733934,55.19023618,7.877456759,47.6339505,0.254,0.719145454,#REF!,#REF!,#REF!,#REF!,#REF!
Bobby Wilson,2017,6564,19.87267325,6.686341006,28.02282999,0.228811347,0.624988072,21.38181312,6.660977743,23.70833792,0.220382855,0.625465665,24.27088309,6.977251317,24.30527587,0.254,0.683282267,#REF!,#REF!,#REF!,#REF!,#REF!
Sean Rodriguez,2017,6589,34.46477908,14.99461116,40.10319806,0.263265753,0.77834562,35.79312584,14.92803081,39.67497205,0.265049408,0.778040902,38.72842983,14.02793737,38.79522654,0.254,0.778507625,#REF!,#REF!,#REF!,#REF!,#REF!
Freddy Galvis,2017,6609,63.41846152,14.77008383,68.02702053,0.258449128,0.664596104,62.84392167,14.23134064,63.81317013,0.253351481,0.664809112,63.77024754,14.49360704,62.59552099,0.254,0.723232379,#REF!,#REF!,#REF!,#REF!,#REF!
Chase d'Arnaud,2017,6652,24.23281249,-0.957482607,19.65372749,0.239182567,0.651961329,25.12671511,-0.777268719,19.30431383,0.235046832,0.652696497,24.45143079,1.333099133,20.89327006,0.254,0.705165354,#REF!,#REF!,#REF!,#REF!,#REF!
JB Shuck,2017,6677,20.32366596,2.731945493,16.70003475,0.18450939,0.547003927,19.33832828,2.576697788,16.14242956,0.170432699,0.547785339,23.16652989,3.389460667,21.5733907,0.254,0.609848182,#REF!,#REF!,#REF!,#REF!,#REF!
Johnny Giavotella,2017,6740,40.7489828,5.56835843,38.86439081,0.24498129,0.671960779,41.38619714,5.442686956,35.97589812,0.240870585,0.672556802,43.2166147,5.539538993,36.83799537,0.254,0.720693589,#REF!,#REF!,#REF!,#REF!,#REF!
Justin Maxwell,2017,6827,25.81652856,8.212192939,24.07405686,0.216381451,0.616002712,25.22685289,8.093062698,25.23857706,0.207796532,0.616441635,25.08820932,7.254414699,24.66761696,0.254,0.68981659,#REF!,#REF!,#REF!,#REF!,#REF!
Eduardo Nunez,2017,6848,51.30359381,10.42759627,48.56692398,0.268345633,0.746873016,51.06431232,10.29097511,47.29702716,0.269632014,0.746965181,50.47076171,10.53843021,46.68573224,0.254,0.764983161,#REF!,#REF!,#REF!,#REF!,#REF!
Derek Norris,2017,6867,48.35090971,13.35511232,50.72394736,0.230620354,0.638913343,47.01158094,12.88994289,49.61995393,0.223338455,0.639132151,47.02014779,13.35461875,49.16952199,0.254,0.709125023,#REF!,#REF!,#REF!,#REF!,#REF!
Mark Trumbo,2017,6876,80.93249209,29.93732936,93.25395587,0.262025372,0.807960657,75.71121595,29.01455418,94.60239455,0.265489459,0.806636009,76.3661687,32.9446275,90.9534527,0.254,0.790830592,#REF!,#REF!,#REF!,#REF!,#REF!
Chris Coghlan,2017,6878,41.17249957,10.86174083,35.38735351,0.226268844,0.680380248,40.28687933,10.70456246,36.59674202,0.222614451,0.680498587,38.44543884,10.81269286,36.46815017,0.254,0.736493337,#REF!,#REF!,#REF!,#REF!,#REF!
Ian Desmond,2017,6885,79.82555281,21.93795312,74.50479147,0.285205036,0.745142493,78.05453622,21.51092512,74.40005766,0.287386788,0.744777135,81.08804365,22.35625412,77.6923226,0.254,0.77121458,#REF!,#REF!,#REF!,#REF!,#REF!
Martin Maldonado,2017,6887,24.25732932,6.187685814,26.73868226,0.215487404,0.65052909,24.22107196,6.416966927,24.2303757,0.210254896,0.650826686,23.10855008,6.087400841,24.2418411,0.254,0.707858814,#REF!,#REF!,#REF!,#REF!,#REF!
Clint Robinson,2017,6908,25.00272101,3.946459782,27.8140976,0.230598324,0.678385982,27.14589912,4.204887775,25.47313081,0.227476094,0.678780052,28.21897846,5.148343206,24.45720054,0.254,0.726276832,#REF!,#REF!,#REF!,#REF!,#REF!
Eric Campbell,2017,6938,32.44490056,5.707248777,30.49200585,0.238799417,0.678872692,32.64606219,5.848338759,29.80361265,0.2363435,0.67925875,29.92308891,6.336049019,28.12031637,0.254,0.735237465,#REF!,#REF!,#REF!,#REF!,#REF!
Juan Francisco,2017,6978,37.87163716,19.80892343,42.07922979,0.238219813,0.747044824,35.71143696,19.31972747,44.11009182,0.236184424,0.746526668,34.52552496,16.87160636,43.48407952,0.254,0.776591408,#REF!,#REF!,#REF!,#REF!,#REF!
Will Middlebrooks,2017,7002,33.63370664,8.556201934,33.54513817,0.223223471,0.62967399,32.74166573,8.297766573,33.54577656,0.215783882,0.630037102,31.40894814,7.849111437,31.2370189,0.254,0.699324498,#REF!,#REF!,#REF!,#REF!,#REF!
Yadier Molina,2017,7007,63.06281667,8.955288438,57.56631028,0.282005119,0.742063737,64.81059938,8.869614583,56.39435042,0.285513933,0.74246366,65.78776009,6.644906427,55.98809926,0.254,0.761679546,#REF!,#REF!,#REF!,#REF!,#REF!
Caleb Joseph,2017,7087,39.19145508,11.43675251,41.55892185,0.233516651,0.686071685,38.88997877,11.16421876,40.59105476,0.229687508,0.686168111,38.12795,11.10252176,38.87587832,0.254,0.741551106,#REF!,#REF!,#REF!,#REF!,#REF!
Eric Young Jr.,2017,7158,31.22814572,0.017660526,13.98595808,0.227150388,0.610017967,30.97865654,0.112574065,15.38577091,0.220507716,0.610902126,29.00816678,1.698862335,23.07850244,0.254,0.685627425,#REF!,#REF!,#REF!,#REF!,#REF!
Logan Forsythe,2017,7185,73.04472532,16.55352759,63.77647633,0.271927675,0.7687105,69.99945462,16.24931604,65.07682362,0.27577954,0.768397892,67.01956471,16.73470174,67.28753512,0.254,0.779041137,#REF!,#REF!,#REF!,#REF!,#REF!
Tyler Moore,2017,7244,13.77673224,8.983521384,23.58040194,0.195947718,0.613957924,15.01525309,8.523766165,22.58011365,0.184805261,0.614256625,22.82725012,6.967605725,24.60138935,0.254,0.684368497,#REF!,#REF!,#REF!,#REF!,#REF!
Collin Cowgill,2017,7250,32.99757624,2.295059259,22.51326135,0.25368163,0.684059871,32.67021531,2.643381991,24.02318982,0.252784746,0.68461874,29.87071575,4.268855728,24.61280711,0.254,0.743681791,#REF!,#REF!,#REF!,#REF!,#REF!
Carlos Gonzalez,2017,7287,77.57634055,27.55028443,87.81093553,0.283426953,0.844805486,76.04771618,26.86310792,87.12745795,0.290320577,0.843602687,79.97257657,31.6417474,90.31215934,0.254,0.797358317,#REF!,#REF!,#REF!,#REF!,#REF!
Salvador Perez,2017,7304,62.96593006,18.50433171,72.73256552,0.250633633,0.716614068,60.22196015,17.75886894,71.85111282,0.247696988,0.716313782,60.55767314,18.85185911,70.58092426,0.254,0.759885232,#REF!,#REF!,#REF!,#REF!,#REF!
Seth Smith,2017,7331,52.75875926,15.83186215,51.12475807,0.255215485,0.766779136,53.37230167,15.69762355,50.79217562,0.258109779,0.766548538,50.45611091,17.18221715,50.91737486,0.254,0.777775791,#REF!,#REF!,#REF!,#REF!,#REF!
Billy Butler,2017,7399,43.39959534,8.328197412,44.1630394,0.26155255,0.735260175,44.67784913,8.342737551,42.95353153,0.262631753,0.735524554,44.60863858,8.310093909,42.00947911,0.254,0.759846623,#REF!,#REF!,#REF!,#REF!,#REF!
Shane Peterson,2017,7423,22.68633656,-0.654831635,16.21436864,0.25738875,0.676978168,23.58518386,-0.214865801,16.52940945,0.255449745,0.677627082,23.93321824,2.802422789,19.89968082,0.254,0.725062021,#REF!,#REF!,#REF!,#REF!,#REF!
Ben Zobrist,2017,7435,78.45134864,18.17455383,65.31401194,0.271578569,0.816757908,78.56069584,17.9297608,65.26005759,0.279808152,0.816313976,77.25756712,17.23704445,69.17228441,0.254,0.791042249,#REF!,#REF!,#REF!,#REF!,#REF!
Trevor Plouffe,2017,7462,50.33367301,15.40533783,54.89276279,0.248020897,0.731505842,49.64210395,14.96202895,54.49497078,0.246927645,0.731349067,49.73750401,15.76668713,53.3008888,0.254,0.763451606,#REF!,#REF!,#REF!,#REF!,#REF!
Alex Avila,2017,7476,27.96651813,9.589495889,22.56437213,0.244874846,0.695642097,26.28094248,10.43106143,23.12986409,0.244589166,0.695837218,24.83294245,8.433355662,24.12967807,0.254,0.752250056,#REF!,#REF!,#REF!,#REF!,#REF!
Kevin Frandsen,2017,7528,20.25387647,-4.080490997,17.42715424,0.226959082,0.60804826,21.92108685,-3.724470904,16.875114,0.22024275,0.609057214,25.14797718,1.099902936,19.89160269,0.254,0.684909869,#REF!,#REF!,#REF!,#REF!,#REF!
Neil Walker,2017,7539,65.79043427,17.36489738,67.24021912,0.27348799,0.801184805,64.23204535,17.08425361,65.45452212,0.278778093,0.800677326,61.1165837,18.06704089,66.25444585,0.254,0.786333443,#REF!,#REF!,#REF!,#REF!,#REF!
Lonnie Chisenhall,2017,7571,43.05360453,9.431520205,44.76648677,0.264557787,0.736948938,45.0095705,9.179857478,43.60409966,0.265003938,0.73712787,45.6581065,8.271412823,43.02169097,0.254,0.759137833,#REF!,#REF!,#REF!,#REF!,#REF!
Marc Krauss,2017,7577,19.69395168,6.780921642,18.69549073,0.195033637,0.60208286,18.35162345,6.697495807,20.32408274,0.185567936,0.602524725,23.15702945,5.892739989,23.91593242,0.254,0.692079161,#REF!,#REF!,#REF!,#REF!,#REF!
Mark Reynolds,2017,7619,52.98752809,14.63295054,51.95394522,0.269337168,0.765605289,52.30253922,14.53514698,52.2236247,0.271925634,0.765294487,49.5612328,15.41502673,51.43763681,0.254,0.774071436,#REF!,#REF!,#REF!,#REF!,#REF!
Justin Ruggiano,2017,7620,27.77869531,4.369078088,27.8897555,0.279714111,0.765994742,28.40347812,4.64995526,26.66748905,0.282790615,0.766227532,26.50792808,5.478459343,25.26095862,0.254,0.774446452,#REF!,#REF!,#REF!,#REF!,#REF!
Travis d'Arnaud,2017,7739,32.1641062,4.902656003,29.28275087,0.241080921,0.697281548,30.86076888,5.062357308,28.94404204,0.238946462,0.697646571,27.82301697,5.636970672,26.93983148,0.254,0.742534876,#REF!,#REF!,#REF!,#REF!,#REF!
Joey Butler,2017,7799,32.37904326,9.321074284,30.33941202,0.280447699,0.741994757,31.59398041,9.907800877,31.21163115,0.282117401,0.742243655,28.98725227,9.201889296,28.79173581,0.254,0.7662348,#REF!,#REF!,#REF!,#REF!,#REF!
Miguel Rojas,2017,7802,15.22083161,-2.489062651,17.57609293,0.223214349,0.612934899,18.56672092,-2.310783472,13.92801606,0.215492375,0.613831438,29.43571242,0.887536302,19.59875651,0.254,0.674678182,#REF!,#REF!,#REF!,#REF!,#REF!
Charlie Blackmon,2017,7859,95.94841994,22.77596941,82.79731957,0.303237155,0.87639656,92.65680206,22.26266489,83.99930759,0.31473117,0.875297226,91.23357765,23.04899024,86.10360262,0.254,0.812285496,#REF!,#REF!,#REF!,#REF!,#REF!
Jonathan Lucroy,2017,7870,65.95593448,17.54385333,65.38001942,0.278598921,0.811868575,65.6934857,17.21915221,65.2751117,0.284872729,0.811379838,63.76880874,17.44022171,66.50826677,0.254,0.787448241,#REF!,#REF!,#REF!,#REF!,#REF!
Ryan Flaherty,2017,7888,38.85296545,10.83943641,37.21305414,0.232158797,0.67706886,38.27040344,10.64787527,37.35273762,0.227996863,0.67722521,36.85954044,10.74664206,36.20827884,0.254,0.734968046,#REF!,#REF!,#REF!,#REF!,#REF!
Eric Sogard,2017,7927,39.67516111,4.642414494,33.29781558,0.237192912,0.641978558,40.59369208,4.635834144,32.71773818,0.232569864,0.642620117,40.6720191,4.626199342,33.14091306,0.254,0.703204247,#REF!,#REF!,#REF!,#REF!,#REF!
Tim Beckham,2017,7949,24.6100982,9.886436444,20.49170049,0.250708726,0.724626989,22.91838153,9.722736478,23.08316261,0.248111607,0.724697393,23.2191276,8.02913254,23.32893116,0.254,0.760825035,#REF!,#REF!,#REF!,#REF!,#REF!
Hanley Ramirez,2017,8001,69.33787184,24.83077921,76.92417193,0.272072314,0.816398171,69.22477992,24.371089,75.82992421,0.278013391,0.815556541,69.17959151,27.12511965,79.43939941,0.254,0.791655945,#REF!,#REF!,#REF!,#REF!,#REF!
Wilin Rosario,2017,8002,41.2011095,11.27022447,44.57280552,0.253998168,0.728044584,41.17614434,11.13140072,43.24806597,0.252884863,0.728033194,41.53312264,11.50286434,41.75563279,0.254,0.757235065,#REF!,#REF!,#REF!,#REF!,#REF!
Adam Lind,2017,8027,52.61452981,17.98371586,61.80660497,0.255483132,0.76217136,52.53976401,17.6157925,59.91409407,0.256665435,0.761811507,51.329797,19.32246836,59.11540191,0.254,0.775188657,#REF!,#REF!,#REF!,#REF!,#REF!
Matt Carpenter,2017,8090,84.98299247,23.38787056,76.43472726,0.280641501,0.866938142,82.96999568,22.82636756,77.67662273,0.291301687,0.865952897,79.98740227,23.93412755,80.69992063,0.254,0.82069951,#REF!,#REF!,#REF!,#REF!,#REF!
Everth Cabrera,2017,8155,36.04499183,2.815832336,30.71627794,0.231691132,0.572043587,35.33502885,2.986488022,27.08873495,0.222041894,0.573060872,36.9897919,4.834105805,28.95503097,0.254,0.648448503,#REF!,#REF!,#REF!,#REF!,#REF!
Josh Harrison,2017,8202,54.88872678,6.818808992,45.35612672,0.278008633,0.718158435,56.01498489,6.625753475,44.43845464,0.278623937,0.718683365,56.40893488,4.785749399,45.89190732,0.254,0.748194202,#REF!,#REF!,#REF!,#REF!,#REF!
Dee Gordon,2017,8203,56.55086765,1.028848078,29.79657678,0.282307844,0.687459034,54.9287741,1.211583369,31.22380308,0.282600559,0.688274379,55.6992037,2.180419853,37.48130763,0.254,0.730592488,#REF!,#REF!,#REF!,#REF!,#REF!
Hunter Pence,2017,8252,50.07352622,14.01203132,46.65766626,0.280281713,0.803967224,49.45594782,14.054076,47.23681951,0.285778026,0.803774047,49.20254108,14.87692129,47.09691623,0.254,0.784709816,#REF!,#REF!,#REF!,#REF!,#REF!
Sam Fuld,2017,8254,41.16189212,7.610377266,35.67964437,0.233572467,0.662366498,41.45238259,7.477702694,35.72491451,0.229566462,0.662775448,40.7000622,7.198735013,35.39719625,0.254,0.721505782,#REF!,#REF!,#REF!,#REF!,#REF!
Kurt Suzuki,2017,8259,38.98914953,7.714091796,43.85597456,0.241586595,0.678179579,41.17626536,7.482118804,41.26373464,0.237846976,0.678639417,43.17197089,6.849717749,40.87159919,0.254,0.723842023,#REF!,#REF!,#REF!,#REF!,#REF!
Chris Iannetta,2017,8267,34.12594097,7.856257325,33.60790165,0.219670929,0.644122209,33.35034972,7.808833754,33.14573579,0.214080903,0.644486729,30.24268394,7.113072073,30.37388674,0.254,0.713109034,#REF!,#REF!,#REF!,#REF!,#REF!
Denard Span,2017,8347,65.21687565,8.861245295,48.44455571,0.271156894,0.743089299,63.60656574,8.922831954,49.16566839,0.273999128,0.743370818,61.37854439,8.478931914,49.24263804,0.254,0.76342211,#REF!,#REF!,#REF!,#REF!,#REF!
Dustin Pedroia,2017,8370,80.15261811,13.98605002,65.5102625,0.295097794,0.805390996,79.68512208,13.92222318,64.72210693,0.303592867,0.805237564,79.80913337,12.07719512,67.28564254,0.254,0.784709368,#REF!,#REF!,#REF!,#REF!,#REF!
Daniel Descalso,2017,8392,26.17602957,7.073686651,27.34553134,0.242149067,0.723130217,27.98071168,7.256851445,25.64830063,0.240955367,0.7231697,27.03143853,7.396079324,25.45728856,0.254,0.749092367,#REF!,#REF!,#REF!,#REF!,#REF!
Ike Davis,2017,8433,41.24285973,9.536374955,40.84308686,0.240118484,0.704664267,41.67362261,9.45415773,40.19788993,0.238912869,0.704834021,40.53406887,9.338403897,38.80295431,0.254,0.751906907,#REF!,#REF!,#REF!,#REF!,#REF!
Brett Wallace,2017,8434,23.32046771,8.219383982,24.58663684,0.217251534,0.627000137,24.28145914,8.487791105,24.21731309,0.210827778,0.62736811,28.45167846,7.204039441,23.63387107,0.254,0.699277478,#REF!,#REF!,#REF!,#REF!,#REF!
Gerardo Parra,2017,8553,51.29227982,10.97550769,48.25963307,0.257046327,0.703670358,50.11644992,10.6405247,47.50553072,0.253989741,0.703811365,51.16775554,11.35071446,47.95926659,0.254,0.739444421,#REF!,#REF!,#REF!,#REF!,#REF!
Kendrys Morales,2017,8610,73.18529862,24.68827083,84.42833141,0.267240808,0.79231417,73.14674209,24.05293227,82.88755299,0.271604413,0.791567335,76.46410012,25.21301985,84.8679157,0.254,0.785843496,#REF!,#REF!,#REF!,#REF!,#REF!
Donovan Solano,2017,8623,31.67455418,1.093504434,27.80178966,0.240475244,0.623049923,33.06993923,1.281077046,26.57724948,0.234868135,0.623909867,33.3289972,2.87349094,26.15739419,0.254,0.691983286,#REF!,#REF!,#REF!,#REF!,#REF!
Paulo Orlando,2017,8628,46.70516494,6.982827432,39.36216567,0.28194667,0.72765079,46.87918356,6.887132089,39.19859941,0.282322494,0.728037193,47.5697851,6.871321434,39.65779579,0.254,0.753929393,#REF!,#REF!,#REF!,#REF!,#REF!
Elvis Andrus,2017,8709,67.30290899,11.29877256,57.33836897,0.280513257,0.74505933,70.19563719,11.0531063,54.79266449,0.283713252,0.74533734,72.73984858,8.213004519,55.76161072,0.254,0.760945154,#REF!,#REF!,#REF!,#REF!,#REF!
Jason Castro,2017,8722,42.80455765,12.9379155,39.46947675,0.235748222,0.670015243,40.50568101,12.75218702,40.99097252,0.231054353,0.670119722,38.65558824,12.16350508,39.89740468,0.254,0.734273079,#REF!,#REF!,#REF!,#REF!,#REF!
Conor Gillaspie,2017,9009,24.83874263,6.220471574,24.985273,0.236578584,0.711703666,25.27926576,6.069679736,25.65436878,0.23349491,0.711963904,24.98294055,5.712499553,23.77833589,0.254,0.748641757,#REF!,#REF!,#REF!,#REF!,#REF!
Gordon Beckham,2017,9015,24.93671001,6.462088412,28.13379268,0.208095007,0.628590668,25.66965308,6.271676366,26.48498275,0.200023175,0.629026558,25.7900248,5.790019425,25.21901227,0.254,0.693798815,#REF!,#REF!,#REF!,#REF!,#REF!
Ezequiel Carrera,2017,9048,32.54833919,4.40609661,25.96442592,0.248635928,0.679008169,33.44581942,4.828076124,23.69841487,0.246324311,0.67948556,31.40797635,6.962055213,27.25109609,0.254,0.727047866,#REF!,#REF!,#REF!,#REF!,#REF!
Justin Smoak,2017,9054,36.83346804,16.07422058,40.44122844,0.233589974,0.715114469,36.04511514,15.91779013,41.55172825,0.230931191,0.714876415,36.12310252,14.22877964,40.28396552,0.254,0.761263818,#REF!,#REF!,#REF!,#REF!,#REF!
Alexi Amarista,2017,9063,40.65235494,7.536279537,39.99210553,0.233907534,0.635943946,41.89539572,7.353190424,37.60905548,0.227891218,0.636489839,42.82418375,7.188963742,37.17315847,0.254,0.697091345,#REF!,#REF!,#REF!,#REF!,#REF!
Lorenzo Cain,2017,9077,58.32740635,11.30037427,51.39567363,0.290411266,0.774657345,59.19670102,11.25381938,50.31568831,0.295530381,0.774716937,58.211221,11.03729834,51.07821946,0.254,0.774607764,#REF!,#REF!,#REF!,#REF!,#REF!
Khris Davis,2017,9112,73.11883507,31.79805399,89.34864663,0.253818204,0.822635556,68.94897469,30.91997393,89.27471963,0.257138181,0.82122017,67.75508302,32.44359512,84.79019188,0.254,0.794416614,#REF!,#REF!,#REF!,#REF!,#REF!
Tyler Flowers,2017,9134,38.15624689,8.846092721,39.91457963,0.271581122,0.730787407,38.40922312,8.970539282,39.54289399,0.272750866,0.730949349,37.15496328,8.849956631,36.35719674,0.254,0.760073759,#REF!,#REF!,#REF!,#REF!,#REF!
Buster Posey,2017,9166,74.17315894,18.0302038,74.57693441,0.289371682,0.817641746,77.40923607,17.74380911,70.35523911,0.298184165,0.817336673,81.78119934,16.13204966,73.24596488,0.254,0.788630872,#REF!,#REF!,#REF!,#REF!,#REF!
Logan Morrison,2017,9205,49.30757106,14.14936859,49.08463127,0.23896318,0.718799405,47.57982214,13.91481566,49.51480392,0.237413079,0.718702938,45.51429435,14.41920819,48.36692027,0.254,0.760181748,#REF!,#REF!,#REF!,#REF!,#REF!
Paul Goldschmidt,2017,9218,96.52534982,28.83185438,93.46597331,0.320769705,0.935194413,98.68655436,28.55106999,89.42358698,0.33893503,0.93382562,93.19856724,30.9838762,88.25387714,0.254,0.861044538,#REF!,#REF!,#REF!,#REF!,#REF!
Danny Espinosa,2017,9219,55.10836028,17.45492224,61.83188097,0.243139673,0.689802837,54.70583687,17.10225457,57.53629159,0.239683684,0.68960189,52.8083473,18.61442086,57.71270733,0.254,0.747145169,#REF!,#REF!,#REF!,#REF!,#REF!
Starling Marte,2017,9241,73.5043385,14.34117137,60.14166706,0.304274767,0.805958121,72.31833028,14.25551964,61.6659296,0.31201855,0.805835659,72.21547086,13.78888311,63.50022331,0.254,0.784338637,#REF!,#REF!,#REF!,#REF!,#REF!
Keon Broxton,2017,9253,32.89012562,12.22005874,27.11330634,0.278861539,0.783965548,30.55846848,12.8618818,28.95486104,0.282980869,0.783767786,25.92117805,10.00889698,28.11504353,0.254,0.779793966,#REF!,#REF!,#REF!,#REF!,#REF!
A.J. Pollock,2017,9256,61.93059562,13.6759355,52.63257825,0.278127742,0.807546247,60.44085215,13.49289029,53.73930731,0.284042378,0.807256067,57.60745701,13.64730844,54.54557276,0.254,0.786576214,#REF!,#REF!,#REF!,#REF!,#REF!
Chris Davis,2017,9272,88.52546912,34.36202284,97.96291599,0.259916562,0.821957025,83.93178684,33.57780839,97.217526,0.265459542,0.820345538,80.51572751,33.48043411,88.35070091,0.254,0.797212812,#REF!,#REF!,#REF!,#REF!,#REF!
Josh Phegley,2017,9308,26.3450794,10.90379834,30.79428779,0.23720957,0.748965427,25.41620549,10.6135592,31.40774021,0.235636202,0.748893905,27.21338114,9.099898411,29.67141963,0.254,0.771338011,#REF!,#REF!,#REF!,#REF!,#REF!
Drew Stubbs,2017,9328,56.94329873,14.90257157,50.40765715,0.30315196,0.821041374,55.30207411,14.87253906,51.06591896,0.309457238,0.820505712,52.1111726,15.64480418,52.25576593,0.254,0.789170263,#REF!,#REF!,#REF!,#REF!,#REF!
Brock Holt,2017,9345,44.23243003,6.603954049,33.78259798,0.260638774,0.712585326,44.4763594,6.772458117,34.11286945,0.260711561,0.712978047,43.73922117,7.601872463,35.4634116,0.254,0.746835851,#REF!,#REF!,#REF!,#REF!,#REF!
Evan Longoria,2017,9368,86.23731925,26.49361574,100.7132166,0.275687019,0.804695195,83.86321338,25.52620667,97.29953187,0.280382336,0.803740454,87.42116216,27.19058605,92.1206394,0.254,0.788840247,#REF!,#REF!,#REF!,#REF!,#REF!
Matt Adams,2017,9393,45.17940464,16.77035914,55.0263645,0.258675364,0.779367106,45.57281927,16.27936095,54.02674658,0.260129576,0.778971631,45.74002298,16.19010621,52.01298048,0.254,0.779146507,#REF!,#REF!,#REF!,#REF!,#REF!
Jeremy Hazelbaker,2017,9399,24.33954641,17.28499558,29.96920873,0.239315551,0.774886271,24.77651297,17.16668116,28.65705949,0.238048316,0.774449655,28.37084982,12.84293861,31.49996438,0.254,0.776786157,#REF!,#REF!,#REF!,#REF!,#REF!
David Freese,2017,9549,57.61020897,15.47633478,53.28647524,0.281366815,0.751705594,57.54204741,15.61909659,53.54633532,0.284705522,0.751672867,54.91569654,16.40545267,53.26247818,0.254,0.771215613,#REF!,#REF!,#REF!,#REF!,#REF!
Craig Gentry,2017,9571,24.15766438,-6.58532012,12.11694174,0.240628948,0.608022415,25.09501263,-6.044735266,11.14740047,0.23582045,0.60915668,25.68312992,0.389869857,20.0667339,0.254,0.692736773,#REF!,#REF!,#REF!,#REF!,#REF!
Yan Gomes,2017,9627,28.45542212,13.60669973,38.11439065,0.197310104,0.592705516,27.2270967,12.8670951,36.83314495,0.184121592,0.592891964,30.27724337,11.18733935,34.9178598,0.254,0.663203265,#REF!,#REF!,#REF!,#REF!,#REF!
Shawn O'Malley,2017,9629,21.22236278,0.526790229,15.00021424,0.232900652,0.618004286,21.40297809,0.733067151,16.09259105,0.2264284,0.61878073,22.29020759,2.434489868,19.38120295,0.254,0.686769269,#REF!,#REF!,#REF!,#REF!,#REF!
Adam Rosales,2017,9682,29.15690649,18.49455366,33.52944366,0.256169047,0.813856683,28.97905345,18.22210788,33.77684654,0.258343312,0.813207977,28.60790074,14.3006817,34.71802005,0.254,0.786896714,#REF!,#REF!,#REF!,#REF!,#REF!
Ben Paulsen,2017,9741,41.12752727,13.13670564,41.39279176,0.276586117,0.787979861,41.63267279,13.00634157,42.5521061,0.279264031,0.787703545,41.73112945,13.02480805,41.2780228,0.254,0.777453296,#REF!,#REF!,#REF!,#REF!,#REF!
