,Name,Season,playerid,weightWRC,weightPA,weightH,weightAB,weightRBI,weightG,weight2B,runsPredicted,linearSVRRuns,svrRuns,BayesRidgeRuns,HuberRegressorRuns,RidgeRuns,ARDRegressionRuns
298,Jonathan Schoop,2019,11265,0.3274621284629604,0.7629442134479745,0.7528798767178064,0.9461752934296532,0.8839681492358908,0.8005604950863943,0.662943159749493,67.44006840362277,65.6481029858127,67.60676695901246,67.24091662515775,66.88364144399542,66.82196626580107,67.30125555222843
47,Angel Pagan,2019,2918,0.28868902778128136,0.5991085770732878,0.7528798767178064,0.6724178163703329,0.05974612958419673,0.322712600136514,0.30070134311951746,66.14449036993304,65.60049694645895,64.48154529999934,66.18844237858784,65.4863206662735,66.2930404679366,66.1188967976936
232,Evan Longoria,2019,9368,0.23581661776080992,0.8356132457109404,0.7169631911593264,0.9706576694268283,0.5627924326580006,0.6274271998146986,0.9113375482957621,66.87275028328907,65.59639863347537,66.77111840325254,66.79133323961972,66.432911630586,66.62247423697215,66.8317092045243
302,Jesus Aguilar,2019,11342,0.743391753957336,0.24567282924886308,0.2668073988263774,0.17609328479123987,1.4605366042974042,0.8490378177624691,0.0937060193309599,64.81435948642215,65.45796490765798,66.96039513561895,64.89268054358024,65.08570331807486,65.09593750812152,64.94859284621293
226,Starling Marte,2019,9241,0.3803345384834319,0.4352729406986012,0.6738631684891504,0.5388775836584694,0.14100745546534965,0.11495264581047893,0.3731497064455125,67.12063383214819,65.43942467586281,63.988270238756776,66.9834666353662,66.35743593778669,66.67882511800917,66.95630623532513
377,Teoscar Hernandez,2019,13066,0.32393730112826236,0.4669830638678954,0.20215736482111343,0.5314586818411435,0.13713786851862808,0.4958458954082098,0.8181896525909113,69.70101578856908,65.34379219167248,63.70375140740756,69.25281589406093,69.23897149157958,68.2202815062424,69.40224865472625
432,Nomar Mazara,2019,14553,0.3873841931528281,0.7325553454107343,0.6163964715955825,0.7926040258110101,1.1393608877195143,0.5547112158005862,0.4352483035820798,64.99835446379164,65.29208621515085,66.91651674905675,65.0972497873547,64.75475244369088,65.34458433717751,65.06131015831619
205,Denard Span,2019,8347,0.30983799178947,0.4927475389429469,0.44399638091487864,0.47581691821120037,-0.017645609350234612,0.5373978862734168,0.38349947263494044,66.06276558569591,65.20017074772396,63.58581014115607,66.08730554087228,65.76854445265775,66.1327261892797,66.09149910872954
474,Kyle Schwarber,2019,16478,0.39090902048752624,0.33353629553044906,-0.1785595020987743,0.16199737133832093,0.2687038247071614,0.5166218908408132,-0.6721766786867028,67.50325300844821,65.04909213688518,60.483864224632214,67.40262900525795,67.17306555666022,67.13272379730219,67.33900843665727
303,Yasmani Grandal,2019,11368,0.43673177583860145,0.32230562690799064,-0.015737194233665076,0.2228323662403921,0.4621831720432398,0.5408605521788507,0.22825297979352233,66.46330727823181,64.58185146167682,62.551155950524574,66.35168113002011,66.44098058061016,66.07733721819844,66.41070005070175
449,Tim Anderson,2019,15172,0.031376632348320214,0.8996941196155556,0.7887965622762864,1.1346153995897275,0.18357291187928687,0.89405247453311,0.5904947964234979,67.56743215084384,64.44187421926705,65.14662802639371,67.26346233306369,66.66104336416093,66.59426505318167,67.31550915105419
351,Kevin Pillar,2019,12434,0.10187317904228219,0.7986181020134304,0.7528798767178064,0.992172484697073,-0.006036848510069942,0.9113658040602797,1.8117672067759871,66.50868231062005,64.40182985235927,66.17378477051189,66.29438781606274,66.30648159901027,65.82556060690588,66.5156994652455
222,Buster Posey,2019,9166,0.4050083298263186,0.31900248907785583,0.6020297973721905,0.2710552280530095,-0.029254370190399337,-0.0027779949742741117,0.58014503023407,62.85726766554174,64.39707446285026,63.06933257093966,63.15529845824644,62.734206874385094,63.82753919459668,63.09353903645731
280,Derek Dietrich,2019,10542,0.26401523643839464,0.3877077559446599,0.3290629871277427,0.3853063160398261,-0.24595123920680717,0.7970978291809605,0.32140087549837315,66.38695434562032,64.32208318852898,62.4967471384627,66.25174618527579,66.06992775712986,65.93366702770449,66.32830232719954
459,Amed Rosario,2019,15518,-0.028545432341547453,0.9228160844264993,0.8726021619127396,1.1101330235925524,-0.095037348284666,1.1883790764949929,0.5076966669080749,65.80166324530369,64.17840793878592,65.14271238188735,65.70998887266624,65.1025700184239,65.52279219355621,65.7457368037897
375,Jackie Bradley Jr.,2019,12984,0.23934144509550803,0.6248730521483394,0.2715962902341747,0.5967450178336102,0.3693130853219222,0.7693965019374891,0.7664408216437719,64.97310360806917,64.13596097595016,63.97672246684054,64.99435525938492,65.03933691164221,65.03413481136303,65.07251139212148
296,Adam Eaton,2019,11205,0.3803345384834319,0.1221354744018211,0.3458241070550333,0.03439226008031793,-0.48973521685026594,-0.21053794930030906,0.021257656004964848,64.36538305466418,64.0065416525826,60.165699184126815,64.47531662994506,63.90633420070526,64.69696382610903,64.38160578189888
211,Kendrys Morales,2019,8610,0.31688764645886613,0.4920869113769199,0.3027240843848574,0.49213850220931704,0.6014883021252163,0.6482031952473021,-0.22713673254130418,65.20661916040224,63.90177411612251,62.56343720743017,65.1531823545257,64.78213336723864,65.03401435175977,65.1151343067347
171,Ian Desmond,2019,6885,0.2463910997649042,0.6519587823554448,0.44878527232267595,0.6887394003684495,0.7717501277809653,0.7070685156396787,-0.23748649873073202,64.34760037238482,63.699880132173796,63.253716821919205,64.37503916941975,63.8685814322381,64.44944634252984,64.29951821056898
7,Brandon Phillips,2019,791,0.2366603086933346,0.5616171814482231,0.8037114445037876,0.6972392017882996,0.1983703295128239,0.47410349842205557,0.801406777237383,63.91613205745844,63.64605171320462,64.48661272049712,63.930051241890695,63.48569602318326,63.985355114494396,63.95979864190663
407,Adonis Garcia,2019,13777,0.14769593439335746,0.7312340902786802,0.9444355330296996,0.9469171836113859,0.44670482425635355,0.4958458954082098,0.8181896525909113,63.58658071005573,63.16842359288506,65.10016003651961,63.565436439600646,62.96944067724689,63.554778025636665,63.57470261342997
285,Jurickson Profar,2019,10815,0.3027883371200737,0.36722830139782403,0.16863512496653216,0.32669699168295274,0.24935588997355346,0.3296379319473818,0.5387459654763587,64.32980158094296,63.09793964749865,61.68637672522488,64.2901822519016,64.23715645892955,64.18648517926475,64.33664516583488
139,Matt Kemp,2019,5631,0.4508310851773939,0.387047128378633,0.6666798313774545,0.4936222825727822,1.0658387357318044,0.6239645339092645,0.4869971345292192,62.25619285078585,62.88452778604575,65.33482357357704,62.30500839887534,62.114733723258944,62.46140385196153,62.34831724913164
49,Mike Napoli,2019,3057,0.2683837547056175,0.4466679849595317,0.02791103644062015,0.3856453254606179,0.6975470456399062,0.3598355235427363,-0.28531867265254385,63.91689729471272,62.475052327286676,60.64585355573772,63.879761353691,63.599779855671656,63.781946552039095,63.816866758464144
484,Yoan Moncada,2019,17232,0.09482352437288599,0.4755712222262458,0.08243507962618019,0.44465753057843216,-0.16082032637893268,0.028385998174631055,0.38349947263494033,64.72394689692617,62.27909032955789,59.7085456472212,64.60630189165792,64.28061619398224,64.30451334035351,64.58990514183255
213,Elvis Andrus,2019,8709,0.17589455307094226,0.44914611958516737,0.6618909399696571,0.5648437400191094,-0.013776022403513055,0.02146066636376326,0.745741289264916,62.934220260940734,62.24037592809955,61.993699745197524,62.921010219847986,62.38606381140007,62.900632705805734,62.91375729555015
368,Gregory Polanco,2019,12907,0.34156143780175285,0.33485755066250295,0.16145178785483613,0.2866349218693936,0.5511836718178359,0.17728063210828948,0.7767905878331997,62.44459457378272,62.22089326321113,61.884930363216355,62.501475550382516,62.575200914486615,62.62440670574743,62.553981786407974
97,Chase Headley,2019,4720,0.19436238067695744,0.4169397444883184,0.3296111951318519,0.3789683138250247,0.059065199430847454,0.494879493854659,0.18042080587171044,62.18989242939747,62.19208957331081,60.85769963437494,62.32257659228877,62.0208715596884,62.617276132966424,62.29879344947846
241,Jason Kipnis,2019,9776,0.13712145238926315,0.5878779084508294,0.18779069059772147,0.5596505087469814,0.3964001939489732,0.3850405864343245,0.756091055454344,62.48319807552042,61.93138179206745,61.626079248263196,62.550217879960925,62.51096619395556,62.69039880750974,62.58289523112002
480,Gleyber Torres,2019,16997,0.4296821211692053,0.20933831311738013,0.2739907359380734,0.19760810006148455,0.9110552578629417,0.114952645810479,-0.5272799520347126,61.99669056571942,61.8584038548008,60.70726828230305,62.040577883413164,61.55103219333054,62.153221870252565,61.928892921459166
357,C.J. Cron,2019,12546,0.3274621284629604,0.26483102866364494,0.17102957067043076,0.28663492186939354,0.5666620196047222,0.20498195935176078,0.2489525121723781,63.5576476102922,61.76882636365462,60.6812656779736,63.39946190542106,63.23795329984278,63.04210719568722,63.429960066334026
118,Jon Jay,2019,5227,0.020802150344225917,0.43923670609476295,0.5445631004786226,0.44688320112362995,-0.6445186947191286,0.6031885384766611,-0.1753879015941648,61.861759679208674,61.68881447101748,60.25237250689942,62.00811156144793,61.30297884532282,62.33296056384418,61.929544249875676
57,Robinson Cano,2019,3269,0.4402566031732996,0.14789994947687257,0.4823075121772572,0.18351218660856572,0.6169666499121026,-0.3663579150448353,0.5490957316657865,60.85729649899287,61.56100412942835,61.390437995982204,60.965080614071674,60.60720108405744,61.22584108723278,60.9240752736265
268,Brandon Belt,2019,10264,0.27458971844248903,0.14591806677879177,-0.05883721690384104,0.028457138626457337,-0.09116776133794442,-0.1966872856785734,0.19720368122523868,62.85573707267993,61.55846263666282,58.08271142142135,62.855244310722995,62.66885967196152,62.817979253184006,62.82659701819252
422,Yasiel Puig,2019,14225,0.3486110924711491,0.14459681164673782,0.1758184620782281,0.16125548115658833,0.4273568895227457,0.3919659182451923,0.010907889815536958,63.11709262250315,61.3739729111825,59.969514203207744,62.951229171052695,62.79015256680941,62.5810694035969,62.99343312456981
264,Billy Hamilton,2019,10199,-0.29290748244390485,0.7741748820704328,0.4727297293616626,0.8437944483505578,-0.8883026723625874,0.890589808627676,-0.46518135489814527,63.66698731865529,61.2279858102216,60.412488430920476,63.60734381760886,62.67061445435449,63.452100545247774,63.50853419508223
77,Josh Reddick,2019,3892,0.20409317174852698,0.30248679992718175,0.32666854142384405,0.28440925132419587,0.11778993378502026,0.43005524320496535,-0.14433860302588114,61.27373778311281,61.16342340517586,59.54183302439277,61.371393698495844,60.95651998488714,61.5939360037858,61.32113898557425
420,Carlos Correa,2019,14162,0.3697600564793376,0.25624287030529447,0.18539624489382284,0.1568041400661929,0.7872284755678516,-0.1966872856785734,0.2075534474146666,59.34304620123253,61.02783615692119,60.369378929372274,59.65082938947387,59.4254608686269,60.34633138983921,59.55282676527836
2,Carlos Beltran,2019,589,0.2049368626810517,0.39117526941326686,0.43017791469559585,0.46799513563293377,0.43054554631611797,0.4221635098405468,0.6151109858276813,61.48441865403783,60.923406216694204,61.388656622727694,61.46027091580504,61.27936799879673,61.4229182628375,61.5146332322178
88,Daniel Murphy,2019,4316,0.47198004918558256,-0.03707576901067677,0.5565353289981159,0.04255305207937626,0.38866102005553005,-0.26594060378725176,0.5697952640446421,60.58834059576621,60.8958357763049,60.809108054620154,60.60037555880648,60.27404816930549,60.65447633529541,60.61547656871808
174,Yadier Molina,2019,7007,0.2322917904261118,0.4656618087358414,0.5732964489254065,0.5544572774748534,0.8259243450350673,0.3331005978528157,0.2903515769300896,60.08752156340267,60.82380972811707,61.97709468895105,60.21343303377545,59.800531350334076,60.53043624989059,60.17301638895253
115,Alex Gordon,2019,5209,-0.09551715170081132,0.6697957266381728,0.19976291911721478,0.6420003189192973,-0.13760280469860325,0.7659338360320551,0.09370601933095996,61.780533315190006,60.801575142838594,59.872984658686484,61.85874119928012,61.522050930847676,62.01773211129389,61.8333509057533
6,Todd Frazier,2019,785,0.12654697038516888,0.46434055360378756,-0.23363175328844354,0.3088916273213709,0.5627924326580006,0.31924993423108006,-0.2581860311095878,61.34726885979781,60.59177840289125,58.56749976898865,61.45587977665705,61.33806978861919,61.66994305261505,61.37932630741737
409,Matt Duffy,2019,13836,0.034901459683018304,0.32693001987017933,0.5709020032215077,0.35340503822532543,-0.551648607997811,0.0006846709311597587,-0.15468836921530904,60.11272325698353,60.386219490001395,58.87780846032038,60.29771062242507,59.41787846653721,60.712056113004955,60.156728762461654
342,Maikel Franco,2019,12179,0.12654697038516885,0.5059600902634862,0.4559686094343719,0.6382908680106344,0.7330542583137496,0.7036058497342447,0.010907889815536975,61.53684040738664,60.30544650504795,61.07307581703872,61.42448356614848,61.02893540834855,61.2000267619767,61.431496506640386
279,Cheslor Cuthbert,2019,10473,0.04195111435241451,0.38110148028439034,0.5852686774448999,0.5240397800238178,-0.2885166956207444,0.2880859410821748,0.7146919906966325,61.73637244933351,60.2839025632351,60.489040543550004,61.62190718738258,61.18304359218079,61.37409354226018,61.67616380061527
318,Willson Contreras,2019,11609,0.22171730842201748,0.20339266502313752,0.08482952533007884,0.13603121497768078,0.17970332493256536,0.20151929344632682,0.29035157693008956,60.40329337353948,60.16610475591126,58.673442626403784,60.483956653458854,60.3997574577747,60.65629527798367,60.49460352878315
262,Jonathan Villar,2019,10071,-0.0003468136639626328,0.3659070462657702,0.30990742149655337,0.408304911673536,-0.2923862825674659,0.5928005407603594,-0.3616836930038665,61.82741420142304,60.038792030310056,58.313480926509214,61.74411592520119,61.159328358758025,61.55142455602805,61.70345737784151
332,Niko Goodrum,2019,12092,0.11244766104637648,0.2621885183995371,0.08243507962618019,0.2940538236867194,-0.017645609350234636,0.3919659182451923,0.8181896525909113,62.08271895862988,59.736689065411845,59.292549360940384,61.87260563754064,61.973070722923424,61.38818972974337,62.01532657116356
99,Curtis Granderson,2019,4747,0.16884489840154607,0.07192777938377201,-0.34377625566778214,-0.06947236536224266,-0.2149945436330346,0.45775657044843665,0.17650414884638296,62.08675567161671,59.696996349514265,56.870737561460345,61.94631203419034,62.185110798123425,61.58977894949753,62.0489831180462
180,Salvador Perez,2019,7304,0.09834835170758408,0.5178513864519716,0.40568524965249997,0.6998677530944382,0.9652294751170436,0.3573392591908531,0.2800018107406617,61.276780332600644,59.332238671871806,60.643833042088644,61.05337789271957,60.678773955072806,60.57891307444643,61.07311167863714
3,Adrian Beltre,2019,639,0.3345117831323567,0.11222606091141668,0.348218552758932,0.11674207025263386,0.6672712802194829,-0.16552329252966816,0.24895251217237807,58.08891280801389,59.324354027308544,59.35761296550109,58.2728537975756,57.97437381257228,58.70863502463982,58.220733305849166
98,Jacoby Ellsbury,2019,4727,0.0463196326196373,0.25838912864184743,0.20031112712132398,0.21872003457078842,-0.13828373485195253,0.21440355551451185,0.05622361159857597,58.52885373016106,58.7003346948863,57.238942418329955,58.686390193333196,58.334505420730544,59.035120521441634,58.640078898274815
167,Eduardo Nunez,2019,6848,-0.014446123002755024,0.36788892896385106,0.7265409739749211,0.5863585552893542,-0.11438528301827386,0.16689263439198773,0.5180464330975029,59.89463386270745,58.68557162954281,59.498495612752436,59.77365754747115,59.11312468466456,59.529199575683656,59.78554822842189
50,Mitch Moreland,2019,3086,0.15474558906275365,0.30512931019128964,0.04891283977159888,0.2703133378712769,0.6595321063260398,0.48892056359734193,0.5180464330975029,58.30486656451865,58.51258239863431,59.299717656754495,58.40177398815937,58.56263482475373,58.62809112890324,58.469343364687255
10,Albert Pujols,2019,1177,-0.02149577767215126,0.6757413747324155,0.5182241977357371,0.8296985348976389,1.0503603879449182,0.360801925096287,-0.21678696635187628,58.6625243129839,58.5089888089155,60.0449263171194,58.70769025238502,58.001050079669426,58.84565527770503,58.58928014095451
456,Ryon Healy,2019,15447,0.010227668340131613,0.47491059466021895,0.4559686094343719,0.6761272672789957,0.675010454112926,0.41620457958322965,-0.14433860302588117,60.660474212333824,58.473601589475614,58.97451109927289,60.42200948331003,59.80875370740598,59.91424293051362,60.39781414093887
260,Wil Myers,2019,10047,0.14064627972396126,0.10429853011909318,-0.030103868457057037,0.09522725498238921,0.05974612958419678,-0.2659406037872517,0.5697952640446422,60.16523193941288,58.37685315809201,56.929490207856375,60.03805712443234,59.95516809823912,59.733020683559396,60.08162850616965
111,Melvin Upton Jr.,2019,5015,-0.1342902523824904,0.5726834744322093,0.2739907359380734,0.6501611109183556,0.29192134638749084,1.0152457812232971,-0.6307776139289913,59.730761184169125,58.27926761171946,58.51090271864691,59.67716923780955,59.13079439173945,59.569907149533144,59.62595469418467
239,Justin Bour,2019,9744,0.21466765375262128,0.06003648319528668,-0.18813728491436893,-0.07021425554397522,0.4621831720432398,0.21883262297349648,-0.6928762110655585,58.52983278301299,58.25001676562671,55.942798825755204,58.625452024847526,58.41783667255975,58.82910257831067,58.543838008905134
26,Jose Bautista,2019,1887,0.006702841005433557,0.2945592691348583,-0.4874429979017021,0.06703542807655122,0.06748530347763987,0.42312991139409756,0.02125765600496482,58.83439724681271,58.19647668218802,56.01797290948576,58.98191030883181,59.20559288940233,59.26878855364616,58.988891005451016
228,A.J. Pollock,2019,9256,0.16884489840154604,0.06267899345939451,0.060885068291092206,0.09077591389199367,0.2609646508137183,-0.24170194244921434,0.36279994025608475,59.32183134480142,57.83086998412577,56.68978842550007,59.19689773487336,59.01474377433574,58.91168207100142,59.219897391215525
492,Paul DeJong,2019,18015,0.16179524373214985,0.15582748026919618,0.08722397103397753,0.1924148687893565,0.5279661501375065,-0.2347766106383465,0.4352483035820798,58.82293004982866,57.76739285389028,57.43698634802179,58.745753000456524,58.58006335130074,58.574405941178064,58.75790293169885
379,Yoenis Cespedes,2019,13110,0.24723479069742887,-0.08051281272998415,0.056644384887404114,-0.08619683012130014,0.24480537287348275,-0.27383233715167027,-0.005874985537991276,58.65689260512594,57.74682349237174,55.847983788967504,58.599076477755005,58.331745059819696,58.4679503534995,58.58043424573062
320,Brandon Drury,2019,11615,0.10976652464420304,0.1474036975493178,0.27214449823828396,0.2164943640255907,0.10550024279150626,0.30789553496122757,0.801406777237383,58.35532470355557,57.731440095236145,58.44161843609636,58.30464569093643,58.31588458154019,58.20510081112632,58.42169691176388
400,Ketel Marte,2019,13613,-0.0003468136639626085,0.12411735709990196,0.09919619955347087,0.13528932479594818,-0.3620388476084543,0.20498195935176072,-0.009791642563318825,59.31261370976074,57.63036266935777,55.818664937096194,59.221048310707005,58.88756475300864,59.003203891932145,59.23017466562466
83,Yunel Escobar,2019,4191,0.014596186607354414,0.08596533390881034,0.3008778466850679,0.12969321276287937,-0.4285027558560701,-0.19072835542125632,0.1804208058717105,58.00365169203086,57.32939077192741,56.18915549023711,58.01820809690615,57.49450848713497,58.04812144330697,57.98112315882671
121,Robbie Grossman,2019,5254,0.08777386970348978,0.01577443627148019,-0.07799278253503038,-0.14069382280856987,-0.28851669562074445,0.114952645810479,0.37314970644551254,55.77364009524331,57.037051620795154,55.62974840686374,56.07211209368946,56.14151758569995,56.727155379313864,56.086242478961076
106,Jason Heyward,2019,4940,-0.025020605006849352,0.29455926913485825,0.2787796273458707,0.31334296841176634,0.12939869462518494,0.29501127289304263,-0.009791642563318811,56.499060860974524,57.026483349973,56.65495457163498,56.665311711348714,56.26406862287088,57.05191497920615,56.61399230042717
435,Manuel Margot,2019,14712,-0.20478679907645234,0.46037678820762573,0.3530074441667293,0.5611342891104465,-0.23434247836664246,0.5824125430440577,0.2593022783618059,58.060681636385276,56.987728242318205,57.57792760854006,58.03998028658371,57.62882748656978,58.001389303857614,58.05931724108166
212,Paulo Orlando,2019,8628,-0.06379370568852843,0.20933831311738013,0.776824333756793,0.3904995473119542,-0.40460430402239145,0.2880859410821748,0.30070134311951746,56.392881460338195,56.79766113491007,58.16954438110692,56.46983705304284,55.778075776037355,56.68054197736237,56.45971942717225
65,Ryan Braun,2019,3410,0.16532007106684796,-0.0014018804452208128,0.058490622587193536,0.027715248444724772,0.3731826722686437,0.0006846709311597865,0.4766473683397913,57.33992004760083,56.57632610438749,56.5623144235294,57.270016609224065,57.28310078999666,57.12196953313568,57.34395808468996
489,Ian Happ,2019,17919,0.0525255963565088,-0.033112003614515,-0.35814292989117413,-0.1800140024403964,-0.08729817439122287,0.49238322950277585,-0.2788855634884435,57.05114005664908,56.1658972531002,53.9106965615163,57.08268740049935,57.21374750365122,57.13118657053336,57.124139240678105
155,Alcides Escobar,2019,6310,-0.4902978131869983,0.8138125360320505,0.5565353289981159,0.9647225479729675,-0.4394305865428855,1.0083204494124294,0.5490957316657865,56.394630723810174,56.10254630360233,59.40432022183731,56.506672904324866,56.02786241913329,56.77584678806561,56.532847593012974
495,Dansby Swanson,2019,18314,-0.24355989975813142,0.5687197090360476,0.19497402770941744,0.5685531909277722,0.12165952073174181,0.6482031952473021,0.3421004078772289,55.11861675992394,56.014192768171334,57.17209313117793,55.37616812602117,55.183418358155336,55.96376139714237,55.36528333264883
267,Randal Grichuk,2019,10243,0.07367456036469738,0.034932635686262106,-0.07320389112723304,0.13528932479594818,0.2957909333342124,0.15650463667568598,0.8802882497274784,59.13090072339378,56.00529634996151,56.76758863699405,58.748284804279095,58.998474249114416,57.88841138808267,58.94740344685548
441,Johan Camargo,2019,14950,0.16179524373214982,-0.057555223557512636,0.10159064525736952,-0.053892671545858584,0.30353010722765544,-0.04432998583948111,0.42489853739265193,55.57105601518285,55.91434543147305,55.987510419678316,55.639746803379545,55.61883296996131,55.80846196211968,55.68602738306784
344,Scott Schebler,2019,12225,0.041951114352414505,-0.04500329980300036,-0.18095394780267296,-0.06502102427184717,0.0017023253833731988,-0.17244862434053604,-0.10293953826816969,57.72382269240023,55.72147378011062,53.26871418828266,57.57556935384766,57.37894549570328,57.225066819972874,57.577888755262215
398,Mallex Smith,2019,13608,-0.05674405101913221,-0.1308848833865054,0.11595731948076149,-0.1533059558980237,-0.9153897809896383,-0.12397130166446119,-0.18573766778359263,56.209315195146644,55.52068295286776,53.627773925862655,56.25330620886406,55.752522037107575,56.33747572462145,56.212755951278005
265,Tucker Barnhart,2019,10200,-0.1307654250477923,0.19678638936286785,0.06088506829109219,0.15086901861233232,-0.29238628256746596,0.3781152546234566,0.10405578552038783,55.113251682825116,55.51181268408522,55.04464348702267,55.30007111669905,55.11203126918743,55.71668894084109,55.29635318977605
177,Matt Davidson,2019,7226,-0.05674405101913223,0.1835738380423286,-0.21447618765725424,0.17535139460950727,0.4002697808956947,0.13572864124308248,-0.020141408752746698,56.9123033976223,55.183706014783155,54.446535261013956,56.802908325464735,56.72815039972339,56.54773258588515,56.81922597997737
169,Mark Trumbo,2019,6876,-0.07436818769262271,0.0666427588555562,0.02496838273261226,0.16793249279218153,0.12552910767846337,-0.2070752833948752,-0.47553112108757317,57.55804352738092,54.820473819058776,53.20489651832054,57.29704271087012,56.6984809571863,56.70860366771511,57.23708244198076
457,Hunter Renfroe,2019,15464,0.03490145968301832,0.0005800022528600624,-0.11151502238961167,0.08335701207466792,0.44670482425635355,-0.04086731993404723,0.2593022783618059,57.312675236413384,54.724525296503856,54.55823159977712,57.01561640519992,56.9873411863412,56.35088426685179,57.10185361419973
143,Avisail Garcia,2019,5760,0.010227668340131613,-0.050948947897243,0.1494795593353428,0.04403683244284143,0.19518167271945158,-0.3836712445720049,-0.4755311210875731,55.83632546617935,54.489393426895035,53.29566707349569,55.717581390770114,55.05814829540419,55.4621681386431,55.625835056199534
479,Colin Moran,2019,16909,-0.028545432341547453,0.0838190755722573,0.22610182186010008,0.07890567098427247,0.17583373798584379,0.8421124859516014,-0.2167869663518763,52.73367371641658,54.4884996074674,55.62584747679966,53.00082841004276,52.870855548080314,53.63612439011697,53.016329571287415
18,Chase Utley,2019,1679,-0.10172311543768285,0.02650885296638375,-0.06547234601142779,0.02731236768378395,-0.24276258241343487,0.26634354409602057,0.1183222087351432,55.633068799529994,54.45670225031241,53.67582316181026,55.58189957524462,55.4932566296178,55.46173429697839,55.638461832492574
250,Jay Bruce,2019,9892,-0.021495777672151217,0.05475146266707104,-0.17137616498707825,0.05516518516883001,0.34609556364159283,-0.1655232925296682,0.1144055517098157,55.706705044061216,54.43487206066463,53.7005945128596,55.630982695906596,55.52679235947797,55.455244754480766,55.64007114043844
439,Daniel Palka,2019,14897,0.00670284100543353,-0.021881334992056658,-0.13306503372469966,0.09374347461892397,0.5240965631907849,0.14957930486481816,-0.6307776139289913,58.11266267624488,54.414383643115265,53.62352078203759,57.68299325071543,57.34636968782009,56.72322078149926,57.70049331377321
288,Adam Duvall,2019,10950,-0.10961646103960371,0.38836838351068687,-0.08278167394282765,0.4253683858533852,0.8955769100760556,0.8732764791005065,0.5283961992869306,54.792505324028674,54.407293451240236,57.653383885978656,54.7887195941782,55.1258507466807,54.8027708372148,54.923980745154815
17,Coco Crisp,2019,1572,-0.20478679907645236,0.30182617236115483,-0.06123166260773971,0.3088916273213709,0.05974612958419673,0.08032598675613983,0.6111943288023537,54.997765070797755,54.369605566565696,55.005835153833715,55.03976055562683,55.00978818477637,55.127160643179536,55.082328750727854
85,Howie Kendrick,2019,4229,-0.06999966942539995,-0.054748337654932616,0.06382772199910011,-0.03723207812695012,-0.3008063866142584,-0.024520391960428378,-0.005874985537991317,54.74967535406361,54.20173414818275,53.108427118216255,54.76449451056554,54.45794967773973,54.79910142311364,54.76270658217461
14,Jayson Werth,2019,1327,-0.06999966942539995,-0.01907444908947664,-0.1875890769102597,-0.070617136304916,-0.1034574523314584,-0.2738323371516703,-0.13007217981112576,55.00474022927015,54.18306192709698,52.04563189667186,55.03094410223667,54.771841310053034,55.07320974848996,54.98610583243653
127,Yangervis Solarte,2019,5352,-0.23298541775403714,0.32494813717209853,0.12792954800025483,0.42091704476298974,0.20292084661289475,0.09763931628330941,-0.02014140875274667,55.12655310399836,54.03214895708676,54.26268766310352,55.086917334451684,54.63683265574466,55.00700164060001,55.04834241321631
160,Jordy Mercer,2019,6547,-0.23298541775403714,0.23179965036229683,0.13271843940805214,0.25621742441835804,-0.2614295869936934,0.3088619365147783,0.590494796423498,53.48182278174042,53.84731631866329,55.17726935187668,53.628834899417534,53.53572615196487,53.96599354880318,53.681634214124045
84,Ryan Zimmerman,2019,4220,0.18294420774033843,-0.2577253760636821,-0.07080944542333428,-0.2349138758886069,0.5473140848711143,-0.4840885558295884,0.3317506416878011,54.003928899768525,53.71424034277887,54.24602473452842,53.958636389798784,53.954595079329955,53.87106884243516,53.998408603979506
286,Jedd Gyorko,2019,10816,0.01022766834013164,-0.15202496549936823,-0.14024837083639566,-0.19262613552985014,0.028789434010424164,0.19459396163545906,-0.2581860311095878,54.02209726470769,53.69763349495483,52.33522322283147,54.052148766436915,53.97234967437249,54.123006269079504,54.07077217338393
229,Chris Davis,2019,9272,-0.4726736765135078,0.5588102955456431,-0.38927072404185675,0.5270073407507481,0.10231158599813402,0.38850325233975835,-0.7549748082021258,56.15061689410094,53.516501276073086,53.65296820768111,56.06674058513462,55.624512495705666,55.846089335809395,55.96106090187708
328,Joc Pederson,2019,11899,0.034901459683018304,-0.277544203044491,-0.46349854086271536,-0.33284337987730694,-0.09890693523138756,0.46468190225930445,0.38349947263494044,55.77600873314372,53.42964461266497,53.30131658814262,55.530828735195136,56.06903394942525,54.96577203162082,55.74974839033731
493,Harrison Bader,2019,18030,-0.1342902523824904,-0.16721939951798834,-0.13306503372469966,-0.18817479443945473,-0.6367795208256856,0.6343525316255664,-0.11328930445759755,54.47220804377897,53.191106077465875,52.79716691790391,54.40006543070663,54.42381002113049,54.23376342318783,54.50915182206115
0,Victor Martinez,2019,393,-0.2682336911010181,0.29059550373869647,0.2548351703068841,0.36156583022438377,0.0636157165309183,0.26384727974413735,-0.15468836921530907,52.46716359248285,53.13655085921676,53.92546198651316,52.64656360436803,52.13545872336297,53.07222647396416,52.576042189670005
252,Chris Carter,2019,9911,-0.05942518742130565,-0.10429540510695473,-0.3743558418143556,-0.16854664029361605,0.15193528615216506,-0.1803403577049545,-0.3163679712208276,54.22327339315018,52.960370408608284,50.879333812371584,54.1774156180719,54.06934771606689,54.058728745621934,54.157148692919016
