"Season","Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","BB/K","OBP","SLG","OPS","ISO","Spd","BABIP","wRC","wRAA","wOBA","wRC+","wSB","UBR","wGDP","BB%+","LD+%","GB%+","FB%+","HR/FB","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","playerid"
"2017","Starling Marte","Pirates","77","309","339","85","69","7","2","7","48","31","20","0","63","8","2","0","5","21","4",".275","5.9 %","18.6 %","0.32",".333",".379",".712",".104","7.1",".324","39","-2.6",".312","91","2.3","0.6","-0.1","66","102","111","85","9.9 %","36.3 %","33.9 %","29.8 %","29.0 %","44.8 %","26.2 %","9241"
"2016","Denard Span","Giants","143","572","637","152","113","23","5","11","70","53","53","2","79","4","2","6","8","12","7",".266","8.3 %","12.4 %","0.67",".331",".381",".712",".115","4.6",".291","72","-3.5",".312","94","-0.8","2.9","0.7","96","107","118","72","9.2 %","37.7 %","38.3 %","24.0 %","23.0 %","52.3 %","24.8 %","8347"
"2017","Jayson Werth","Nationals","70","252","289","57","36","10","1","10","35","29","35","1","69","1","1","0","4","4","3",".226","12.1 %","23.9 %","0.51",".322",".393",".715",".167","3.8",".270","33","-2.5",".311","86","-0.6","1.2","0.4","135","87","90","120","12.8 %","45.1 %","31.5 %","23.4 %","22.3 %","45.1 %","32.6 %","1327"
"2017","Jason Heyward","Cubs","126","432","481","112","82","15","4","11","59","59","41","1","67","3","2","2","8","4","4",".259","8.5 %","13.9 %","0.61",".326",".389",".715",".130","4.3",".284","55","-4.1",".311","89","-1.2","0.2","0.2","95","97","107","93","9.2 %","46.3 %","33.9 %","19.8 %","25.8 %","48.8 %","25.5 %","4940"
"2016","Chris Owings","Diamondbacks","119","437","466","121","81","24","11","5","52","49","20","4","87","5","2","2","8","21","2",".277","4.3 %","18.7 %","0.23",".315",".416",".731",".140","7.8",".334","52","-2.8",".311","86","3.2","-1.0","0.5","50","109","111","80","5.3 %","31.9 %","39.8 %","28.3 %","17.8 %","52.3 %","29.9 %","10030"
"2017","Enrique Hernandez","Dodgers","140","297","342","64","27","24","2","11","46","37","41","2","80","0","3","1","4","3","0",".215","12.0 %","23.4 %","0.51",".308",".421",".729",".205","5.1",".254","39","-3.1",".310","92","0.4","1.8","1.1","133","91","94","113","12.6 %","46.2 %","30.8 %","23.1 %","15.8 %","44.8 %","39.4 %","10472"
"2017","Manuel Margot","Padres","126","487","529","128","90","18","7","13","53","39","35","0","106","2","4","1","6","17","7",".263","6.6 %","20.0 %","0.33",".313",".409",".721",".146","6.1",".309","59","-5.1",".309","90","0.1","0.6","0.3","74","113","92","103","9.4 %","27.7 %","40.4 %","31.9 %","25.9 %","48.7 %","25.4 %","14712"
"2016","Ryan Raburn","Rockies","113","223","256","49","28","10","2","9","30","30","28","0","80","2","3","0","6","0","0",".220","10.9 %","31.3 %","0.35",".309",".404",".712",".184","3.2",".292","28","-2.0",".309","75","-0.1","1.1","-0.2","127","74","103","112","16.1 %","38.4 %","34.9 %","26.7 %","15.1 %","46.6 %","38.4 %","2218"
"2018","Ender Inciarte","Braves","156","597","660","158","115","27","6","10","83","61","49","1","86","6","4","4","6","28","14",".265","7.4 %","13.0 %","0.57",".325",".380",".705",".116","6.1",".293","74","-3.4",".308","90","-0.5","5.2","1.4","83","110","104","89","6.4 %","40.1 %","35.3 %","24.7 %","19.7 %","48.8 %","31.6 %","4922"
"2017","Gregor Blanco","Diamondbacks","90","224","256","55","39","10","3","3","43","13","31","0","59","0","0","1","2","15","1",".246","12.1 %","23.0 %","0.53",".337",".357",".694",".112","8.4",".321","28","-2.7",".308","82","2.4","1.9","0.7","135","107","97","100","5.4 %","33.7 %","38.6 %","27.7 %","18.1 %","53.6 %","28.3 %","3123"
"2017","Keon Broxton","Brewers","143","414","463","91","52","15","4","20","66","49","40","1","175","7","1","1","3","21","7",".220","8.6 %","37.8 %","0.23",".299",".420",".719",".200","7.4",".323","51","-5.1",".308","85","1.0","-0.7","1.3","96","99","102","98","24.4 %","36.5 %","35.7 %","27.8 %","17.0 %","47.7 %","35.3 %","9253"
"2016","Matt Szczur","Cubs","107","185","200","48","33","9","1","5","30","24","13","2","39","1","0","1","2","2","4",".259","6.5 %","19.5 %","0.33",".312",".400",".712",".141","4.5",".305","21","-2.1",".305","87","-1.3","-0.2","0.5","75","92","95","111","9.3 %","38.1 %","36.1 %","25.9 %","25.2 %","52.4 %","22.5 %","11255"
"2018","Albert Almora Jr.","Cubs","152","444","479","127","97","24","1","5","62","41","24","1","83","3","6","2","12","1","3",".286","5.0 %","17.3 %","0.29",".323",".378",".701",".092","3.0",".337","52","-3.9",".305","89","-1.3","0.1","-0.6","56","93","117","83","4.8 %","38.2 %","32.3 %","29.5 %","23.3 %","49.3 %","27.4 %","14109"
"2017","Ian Desmond","Rockies","95","339","373","93","74","11","1","7","47","40","24","1","87","4","4","2","13","15","4",".274","6.4 %","23.3 %","0.28",".326",".375",".701",".100","5.6",".345","40","-5.2",".305","70","1.1","1.0","-1.4","72","80","142","59","13.2 %","36.1 %","38.8 %","25.2 %","24.8 %","48.1 %","27.1 %","6885"
"2018","Cameron Maybin","Marlins","99","251","287","63","47","12","1","3","20","20","32","1","55","2","2","0","3","8","5",".251","11.1 %","19.2 %","0.58",".338",".343",".681",".092","3.6",".308","31","-2.6",".303","93","-0.6","-1.3","1.2","124","110","111","80","5.5 %","40.4 %","39.9 %","19.7 %","18.2 %","47.5 %","34.3 %","5223"
"2016","Howie Kendrick","Dodgers","146","487","543","124","88","26","2","8","65","40","50","2","96","3","3","0","20","10","2",".255","9.2 %","17.7 %","0.52",".326",".366",".691",".111","4.8",".301","57","-6.6",".303","90","0.9","4.0","-2.5","107","91","136","58","10.4 %","25.9 %","36.6 %","37.6 %","15.2 %","51.0 %","33.8 %","4229"
"2017","Patrick Kivlehan","Reds","115","178","204","37","22","5","1","9","23","26","22","1","61","3","1","0","2","1","2",".208","10.8 %","29.9 %","0.36",".304",".399",".703",".191","3.3",".257","22","-3.1",".303","81","-0.8","0.7","0.6","120","87","100","108","20.0 %","38.1 %","37.3 %","24.6 %","24.6 %","42.4 %","33.1 %","13910"
"2017","Hunter Pence","Giants","134","493","539","128","97","13","5","13","55","67","40","1","102","2","4","0","8","2","3",".260","7.4 %","18.9 %","0.39",".315",".385",".701",".126","3.6",".301","58","-8.1",".303","87","-1.2","2.7","1.2","82","65","129","83","11.2 %","29.9 %","41.8 %","28.4 %","18.5 %","52.2 %","29.4 %","8252"
"2018","Travis Jankowski","Padres","117","347","387","90","71","12","3","4","45","17","37","0","73","1","0","2","7","24","7",".259","9.6 %","18.9 %","0.51",".332",".346",".678",".086","6.5",".319","41","-3.8",".303","91","1.7","1.4","-0.5","107","100","135","57","7.7 %","34.4 %","33.7 %","31.9 %","21.4 %","52.9 %","25.7 %","13768"
"2017","Ben Zobrist","Cubs","128","435","496","101","66","20","3","12","58","50","54","2","71","2","3","2","13","2","2",".232","10.9 %","14.3 %","0.76",".318",".375",".693",".143","3.6",".251","52","-8.1",".302","83","-0.8","-0.7","-0.5","121","76","115","95","9.8 %","49.9 %","32.5 %","17.6 %","14.9 %","52.9 %","32.3 %","7435"
"2016","Mallex Smith","Braves","72","189","215","45","31","7","4","3","28","22","20","0","48","2","1","3","3","16","8",".238","9.3 %","22.3 %","0.42",".316",".365",".681",".127","8.1",".302","22","-3.3",".300","84","-0.2","0.1","0.4","108","77","136","67","10.7 %","33.8 %","33.1 %","33.1 %","29.0 %","51.0 %","20.0 %","13608"
"2018","Steven Souza Jr.","Diamondbacks","72","241","272","53","30","15","3","5","21","29","28","0","75","3","0","0","4","6","1",".220","10.3 %","27.6 %","0.37",".309",".369",".678",".149","5.5",".298","28","-3.4",".299","85","0.6","0.4","-0.3","115","110","86","110","7.8 %","38.0 %","35.5 %","26.5 %","18.1 %","38.0 %","44.0 %","5667"
"2017","Hernan Perez","Brewers","136","432","458","112","76","19","3","14","47","51","20","1","79","0","4","2","8","13","4",".259","4.4 %","17.2 %","0.25",".289",".414",".704",".155","5.3",".286","47","-8.9",".298","79","0.7","1.3","0.3","49","89","109","95","11.9 %","39.3 %","35.7 %","25.1 %","21.2 %","48.5 %","30.4 %","5751"
"2017","Gregory Polanco","Pirates","108","379","411","95","64","20","0","11","39","35","27","4","60","3","1","0","5","8","1",".251","6.6 %","14.6 %","0.45",".305",".391",".695",".140","3.7",".272","42","-8.2",".297","81","0.9","1.3","0.8","73","99","95","106","9.2 %","44.1 %","30.6 %","25.3 %","22.8 %","51.3 %","25.9 %","12907"
"2018","Jay Bruce","Mets","94","319","361","71","43","18","1","9","31","37","41","4","75","0","1","0","3","2","3",".223","11.4 %","20.8 %","0.55",".310",".370",".680",".147","2.4",".263","37","-5.5",".296","89","-1.0","0.1","1.3","127","109","65","137","7.7 %","45.1 %","36.5 %","18.4 %","16.0 %","50.8 %","33.2 %","9892"
"2016","Billy Hamilton","Reds","119","411","460","107","82","19","3","3","69","17","36","0","93","1","1","11","5","58","8",".260","7.8 %","20.2 %","0.39",".321",".343",".664",".083","8.3",".329","45","-9.2",".294","78","8.1","4.4","0.6","91","103","107","89","3.3 %","34.9 %","37.0 %","28.2 %","21.8 %","59.1 %","19.1 %","10199"
"2017","Jose Osuna","Pirates","104","215","227","50","26","13","4","7","31","30","9","0","40","2","1","0","10","0","0",".233","4.0 %","17.6 %","0.23",".269",".428",".697",".195","4.9",".254","22","-5.3",".293","78","-0.1","0.3","-1.5","44","89","119","82","13.7 %","38.6 %","31.3 %","30.1 %","23.3 %","47.2 %","29.6 %","12937"
"2016","Travis Jankowski","Padres","131","335","383","82","65","13","2","2","53","12","42","0","100","2","0","3","5","30","12",".245","11.0 %","26.1 %","0.42",".332",".313",".646",".069","6.9",".343","37","-8.1",".293","81","0.8","1.9","0.7","127","123","131","46","5.9 %","23.5 %","37.4 %","39.1 %","23.5 %","52.5 %","24.0 %","13768"
"2018","Hernan Perez","Brewers","132","316","334","80","58","11","2","9","36","29","17","1","71","0","1","0","6","11","3",".253","5.1 %","21.3 %","0.24",".290",".386",".676",".133","5.6",".300","33","-6.2",".292","80","0.8","-0.5","0.3","57","96","97","106","10.0 %","34.6 %","40.7 %","24.8 %","19.1 %","46.3 %","34.6 %","5751"
"2018","Gorkys Hernandez","Giants","142","414","451","97","64","16","2","15","52","40","27","1","113","4","4","2","14","8","5",".234","6.0 %","25.1 %","0.24",".285",".391",".676",".157","4.7",".283","44","-8.5",".292","85","-0.7","0.6","-2.3","67","74","112","102","14.2 %","38.1 %","34.5 %","27.4 %","20.9 %","40.4 %","38.8 %","4146"
"2016","Michael Bourn","Diamondbacks","89","329","358","86","65","12","6","3","43","30","22","0","83","0","1","6","3","13","5",".261","6.1 %","23.2 %","0.27",".307",".362",".669",".100","7.2",".340","34","-7.8",".292","73","0.4","0.1","1.6","71","112","115","73","5.1 %","34.8 %","37.6 %","27.7 %","17.4 %","55.7 %","26.9 %","6387"
"2016","Peter Bourjos","Phillies","123","355","383","89","57","20","7","5","40","23","17","2","91","4","1","6","6","6","4",".251","4.4 %","23.8 %","0.19",".292",".389",".681",".138","6.1",".323","37","-8.5",".291","78","-0.6","3.2","0.0","51","80","114","94","6.0 %","41.3 %","37.3 %","21.4 %","24.4 %","52.8 %","22.9 %","2578"
"2016","Jeff Francoeur","- - -","125","307","331","78","55","15","1","7","33","34","20","2","90","0","3","1","5","2","2",".254","6.0 %","27.2 %","0.22",".297",".378",".675",".124","3.1",".333","31","-7.7",".290","78","-0.6","0.9","0.5","70","88","109","96","9.7 %","40.3 %","34.4 %","25.3 %","20.4 %","50.2 %","29.4 %","4792"
"2018","Manuel Margot","Padres","141","477","519","117","75","26","8","8","50","51","32","4","88","2","7","1","9","11","10",".245","6.2 %","17.0 %","0.36",".292",".384",".675",".138","5.6",".281","49","-11.3",".288","81","-2.1","0.9","-0.2","69","91","99","106","5.5 %","39.6 %","35.5 %","24.9 %","20.2 %","40.6 %","39.3 %","14712"
"2017","Gorkys Hernandez","Giants","128","310","348","79","58","20","1","0","40","22","31","3","73","3","2","2","6","12","4",".255","8.9 %","21.0 %","0.42",".327",".326",".652",".071","5.3",".331","33","-9.8",".288","77","0.5","3.0","0.1","99","105","107","88","0.0 %","38.6 %","34.4 %","27.0 %","22.4 %","52.3 %","25.3 %","4146"
"2018","Austin Slater","Giants","74","199","225","50","42","6","1","1","21","23","20","2","69","5","1","0","5","7","0",".251","8.9 %","30.7 %","0.29",".333",".307",".640",".055","5.6",".377","21","-5.0",".287","82","1.2","-0.1","-0.3","99","95","146","46","4.8 %","29.0 %","35.1 %","35.9 %","20.6 %","42.0 %","37.4 %","16153"
"2017","Juan Lagares","Mets","94","252","272","63","42","16","2","3","37","15","14","0","56","3","1","2","6","7","3",".250","5.1 %","20.6 %","0.25",".296",".365",".661",".115","6.2",".309","25","-7.8",".287","78","0.0","2.7","0.0","57","99","115","82","5.5 %","43.7 %","32.2 %","24.1 %","21.1 %","49.3 %","29.7 %","5384"
"2017","Ichiro Suzuki","Marlins","136","196","215","50","41","6","0","3","19","20","17","1","35","1","0","1","2","1","1",".255","7.9 %","16.3 %","0.49",".318",".332",".649",".077","1.9",".297","20","-6.2",".287","77","-0.4","-0.3","0.8","88","91","129","69","7.7 %","32.7 %","34.6 %","32.7 %","27.2 %","54.3 %","18.5 %","1101"
"2016","Gerardo Parra","Rockies","102","368","381","93","56","27","3","7","45","39","9","1","73","1","2","1","16","6","4",".253","2.4 %","19.2 %","0.12",".271",".399",".671",".147","5.3",".297","34","-10.6",".284","58","-0.6","-1.3","-1.8","27","91","122","77","9.2 %","37.9 %","36.9 %","25.2 %","16.8 %","51.3 %","31.9 %","8553"
"2016","Tyler Holt","Reds","106","179","208","42","34","5","3","0","21","13","23","0","48","2","1","3","6","4","3",".235","11.1 %","23.1 %","0.48",".327",".296",".623",".061","5.8",".318","19","-5.9",".283","71","-0.6","1.8","-0.6","128","108","116","74","0.0 %","28.9 %","36.3 %","34.8 %","13.3 %","65.2 %","21.5 %","11391"
"2016","Michael A. Taylor","Nationals","76","221","237","51","33","11","0","7","28","16","14","0","77","1","1","0","2","14","3",".231","5.9 %","32.5 %","0.18",".278",".376",".654",".145","5.6",".319","21","-6.8",".283","71","1.5","0.4","0.4","68","126","98","87","16.7 %","50.3 %","33.1 %","16.6 %","18.6 %","49.7 %","31.7 %","11489"
"2018","Jose Pirela","Padres","146","438","473","109","79","23","2","5","54","32","30","1","89","3","2","0","10","6","3",".249","6.3 %","18.8 %","0.34",".300",".345",".645",".096","4.6",".301","43","-12.2",".283","78","-0.3","-3.8","-0.5","71","95","124","74","5.6 %","32.5 %","40.5 %","27.1 %","23.7 %","41.9 %","34.5 %","5485"
"2018","Aaron Altherr","Phillies","105","243","285","44","24","11","1","8","28","38","36","0","91","4","2","0","13","3","2",".181","12.6 %","31.9 %","0.40",".295",".333",".628",".152","3.8",".247","26","-7.6",".282","74","-0.4","0.7","-1.5","141","83","110","99","15.1 %","38.3 %","39.6 %","22.1 %","21.4 %","41.6 %","37.0 %","11270"
"2016","Jason Heyward","Cubs","142","530","592","122","87","27","1","7","61","49","54","0","93","5","2","1","12","11","4",".230","9.1 %","15.7 %","0.58",".306",".325",".631",".094","4.2",".266","52","-17.7",".282","72","0.2","1.4","0.5","106","97","103","97","4.8 %","40.7 %","36.6 %","22.7 %","27.1 %","46.6 %","26.4 %","4940"
"2018","Jon Jay","Diamondbacks","84","289","320","68","51","10","5","2","46","22","14","0","56","15","1","1","7","1","1",".235","4.4 %","17.5 %","0.25",".304",".325",".629",".090","5.6",".284","29","-8.7",".281","73","-0.4","1.0","-0.8","49","121","137","40","6.1 %","31.5 %","40.0 %","28.5 %","14.5 %","49.4 %","36.2 %","5227"
"2017","Jace Peterson","Braves","89","186","215","40","27","9","2","2","15","17","27","3","48","1","0","1","4","3","0",".215","12.6 %","22.3 %","0.56",".318",".317",".635",".102","4.9",".279","19","-7.3",".280","67","0.5","0.5","0.5","140","60","130","85","4.9 %","43.2 %","30.9 %","25.9 %","15.8 %","54.7 %","29.5 %","12325"
"2018","Michael A. Taylor","Nationals","134","353","385","80","49","22","3","6","46","28","29","2","116","1","0","2","9","24","6",".227","7.5 %","30.1 %","0.25",".287",".357",".644",".130","7.3",".320","34","-10.8",".280","71","2.2","3.7","-0.5","84","84","118","88","8.6 %","39.3 %","36.4 %","24.3 %","20.1 %","47.7 %","32.2 %","11489"
"2016","Cody Asche","Phillies","71","197","218","42","23","15","0","4","22","18","18","0","54","2","1","0","1","3","1",".213","8.3 %","24.8 %","0.33",".284",".350",".635",".137","3.6",".271","19","-7.1",".279","70","0.1","0.2","0.7","96","102","88","115","7.1 %","42.4 %","36.1 %","21.5 %","24.3 %","42.4 %","33.3 %","11997"
"2017","Billy Hamilton","Reds","139","582","633","144","112","17","11","4","85","38","44","0","133","0","2","5","5","59","13",".247","7.0 %","21.0 %","0.33",".299",".335",".634",".088","9.0",".313","54","-22.9",".278","65","5.9","3.0","0.5","77","115","104","87","3.0 %","36.8 %","37.3 %","25.9 %","25.0 %","59.0 %","16.0 %","10199"
"2018","Adam Duvall","- - -","138","384","427","75","40","20","0","15","48","61","37","3","117","5","1","0","9","2","2",".195","8.7 %","27.4 %","0.32",".274",".365",".639",".169","2.6",".237","37","-12.9",".277","69","-0.6","1.5","1.6","97","101","70","137","11.7 %","47.0 %","33.2 %","19.8 %","18.3 %","45.2 %","36.6 %","10950"
"2018","Billy Hamilton","Reds","153","504","556","119","90","16","9","4","74","29","46","0","132","1","4","1","1","34","10",".236","8.3 %","23.7 %","0.35",".299",".327",".626",".091","8.3",".309","48","-17.0",".277","69","2.4","4.4","1.6","92","123","88","101","3.1 %","34.8 %","33.4 %","31.8 %","26.8 %","54.1 %","19.1 %","10199"
"2016","Alejandro De Aza","Mets","130","234","267","48","33","9","0","6","31","25","26","1","67","5","1","1","5","4","3",".205","9.7 %","25.1 %","0.39",".297",".321",".618",".115","3.5",".259","22","-9.3",".276","73","-0.6","-0.6","0.0","113","132","76","111","9.7 %","39.6 %","39.1 %","21.3 %","12.4 %","43.8 %","43.8 %","3371"
"2018","Austin Jackson","- - -","116","347","375","85","64","17","1","3","29","32","26","2","133","1","1","0","8","3","3",".245","6.9 %","35.5 %","0.20",".299",".326",".624",".081","2.9",".387","32","-12.3",".275","74","-0.8","0.3","0.1","77","105","107","88","4.5 %","34.9 %","42.8 %","22.3 %","11.2 %","58.1 %","30.7 %","9848"
"2016","Gregor Blanco","Giants","106","241","274","54","39","10","4","1","28","18","29","4","51","1","1","1","5","6","3",".224","10.6 %","18.6 %","0.57",".309",".311",".620",".087","6.0",".279","22","-10.4",".272","68","-0.2","0.8","-0.2","122","99","103","96","1.6 %","39.1 %","30.2 %","30.7 %","21.4 %","58.9 %","19.8 %","3123"
"2017","Chris Herrmann","Diamondbacks","106","226","256","41","24","7","0","10","35","27","29","0","67","0","1","0","1","5","0",".181","11.3 %","26.2 %","0.43",".273",".345",".619",".164","5.0",".207","21","-10.6",".272","58","0.9","0.4","1.2","126","86","100","109","16.4 %","34.4 %","39.4 %","26.3 %","16.3 %","49.4 %","34.4 %","9284"
"2016","Aaron Altherr","Phillies","57","198","227","40","30","6","0","4","23","23","23","2","69","6","0","0","4","7","2",".202","10.1 %","30.4 %","0.33",".304",".293",".597",".091","4.4",".288","18","-9.1",".270","64","0.5","-0.4","-0.3","117","124","115","66","13.8 %","41.1 %","38.8 %","20.2 %","19.4 %","51.2 %","29.5 %","11270"
"2016","Enrique Hernandez","Dodgers","109","216","244","41","26","8","0","7","25","18","28","1","64","0","0","0","3","2","0",".190","11.5 %","26.2 %","0.44",".283",".324",".607",".134","3.2",".234","19","-9.8",".270","67","0.3","-0.3","0.4","133","81","91","123","10.9 %","46.7 %","32.9 %","20.4 %","20.4 %","52.0 %","27.6 %","10472"
"2017","Michael Saunders","Phillies","61","200","214","41","24","9","2","6","25","20","13","2","51","1","0","0","2","0","1",".205","6.1 %","23.8 %","0.25",".257",".360",".617",".155","4.2",".245","15","-10.7",".262","56","-0.5","1.5","1.1","68","85","96","114","10.0 %","43.0 %","38.3 %","18.8 %","24.2 %","48.3 %","27.5 %","9981"
"2018","Dexter Fowler","Cardinals","90","289","334","52","34","10","0","8","40","31","38","0","75","3","4","0","2","5","2",".180","11.4 %","22.5 %","0.51",".278",".298",".576",".118","4.0",".210","24","-14.8",".260","63","0.0","1.1","1.2","127","84","98","113","9.3 %","43.1 %","31.2 %","25.7 %","19.7 %","46.3 %","33.9 %","4062"
"2017","Allen Cordoba","Padres","100","202","227","42","34","2","2","4","17","15","18","1","54","4","3","0","2","2","2",".208","7.9 %","23.8 %","0.33",".282",".297",".579",".089","3.9",".259","15","-12.3",".256","55","-0.6","-0.5","0.5","88","71","120","92","8.5 %","36.7 %","39.3 %","24.0 %","24.7 %","52.0 %","23.3 %","15722"
"2018","Hunter Pence","Giants","97","235","248","53","37","11","1","4","19","24","11","1","59","0","2","0","1","5","1",".226","4.4 %","23.8 %","0.19",".258",".332",".590",".106","4.7",".282","17","-12.2",".254","60","0.5","1.4","0.6","49","95","116","84","7.7 %","33.2 %","36.5 %","30.3 %","24.7 %","44.9 %","30.3 %","8252"
"2018","Gregor Blanco","Giants","68","189","203","41","29","7","3","2","19","12","12","0","58","0","1","1","2","6","2",".217","5.9 %","28.6 %","0.21",".262",".317",".580",".101","6.9",".300","14","-10.1",".254","59","0.3","0.7","0.3","66","125","98","87","5.1 %","30.8 %","33.1 %","36.1 %","18.8 %","51.9 %","29.3 %","3123"
"2018","Chris Owings","Diamondbacks","106","281","309","58","39","15","0","4","34","22","24","4","75","2","2","0","4","11","4",".206","7.8 %","24.3 %","0.32",".272",".302",".574",".096","4.9",".265","20","-16.2",".250","52","0.4","-0.4","0.2","87","102","91","110","5.1 %","37.0 %","33.2 %","29.8 %","17.8 %","43.3 %","38.9 %","10030"
"2016","Ramon Flores","Brewers","104","249","289","51","41","8","0","2","18","19","31","3","58","2","4","3","11","3","0",".205","10.7 %","20.1 %","0.53",".294",".261",".555",".056","2.8",".254","18","-16.2",".250","49","0.4","0.1","-1.7","124","80","122","83","3.6 %","38.4 %","32.3 %","29.3 %","19.7 %","54.0 %","26.3 %","11165"
"2018","Lewis Brinson","Marlins","109","382","406","76","50","10","5","11","31","42","17","2","120","4","2","0","6","2","1",".199","4.2 %","29.6 %","0.14",".240",".338",".577",".139","4.5",".257","25","-22.1",".248","56","-0.2","0.5","0.8","47","77","120","90","13.4 %","44.7 %","36.7 %","18.6 %","18.9 %","42.4 %","38.6 %","14352"
"2016","Ben Revere","Nationals","103","350","375","76","58","9","7","2","44","24","18","0","34","3","2","2","12","14","5",".217","4.8 %","9.1 %","0.53",".260",".300",".560",".083","7.7",".234","22","-22.3",".246","46","0.6","2.4","-2.3","56","85","124","78","2.4 %","37.5 %","36.3 %","26.3 %","25.3 %","54.4 %","20.3 %","4712"
"2018","Jarrod Dyson","Diamondbacks","67","206","237","39","31","4","2","2","29","12","27","2","34","0","1","3","3","16","3",".189","11.4 %","14.3 %","0.79",".282",".257",".539",".068","7.5",".216","14","-13.6",".244","48","1.8","1.7","0.3","127","103","107","90","4.0 %","39.8 %","36.9 %","23.3 %","21.0 %","56.3 %","22.7 %","4866"
"2016","Tyler Goeddel","Phillies","92","213","234","41","31","3","3","4","17","16","17","0","52","2","1","1","4","3","0",".192","7.3 %","22.2 %","0.33",".258",".291",".549",".099","5.7",".234","13","-14.3",".244","47","0.5","1.3","-0.3","84","80","120","86","8.5 %","32.5 %","42.3 %","25.2 %","25.2 %","49.7 %","25.2 %","13180"
